,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
34,0.7624533176422119,0.027159578324565482,0.07930707931518555,0.005440418513126424,10,0.0,9,10,0.0,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.352629357568384,-2.3281211611530828,-2.3044873980390363,-2.328412638920168,0.019654953341721397,10
35,0.6258817513783773,0.032319245544333255,0.06081477801005045,0.0005910996625935306,10,0.0,9,2,0.0,220,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 220)])",-2.3542444531786417,-2.32802532378868,-2.3037705832228834,-2.3286801200634017,0.020611072359272373,12
36,0.3691764672597249,0.004312597676090482,0.06887539227803548,0.0002802009948407924,15,0.0011135846275199925,5,10,0.4615774599138511,290,"OrderedDict([('max_depth', 15), ('min_impurity_decrease', 0.0011135846275199925), ('min_samples_leaf', 5), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.4615774599138511), ('n_estimators', 290)])",-2.6020467978755897,-2.5819005528342363,-2.5975995936191247,-2.5938489814429833,0.008641686412902992,48
37,0.805476188659668,0.016225195388411388,0.07071828842163086,0.0003724632904540317,10,0.0,2,2,0.0,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 2), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.353642480578781,-2.3297694153751256,-2.3058441011963198,-2.329751999050075,0.019513610555946286,17
38,0.09818847974141438,0.00629389935695715,0.022473255793253582,0.0001953000211723576,44,0.358314224786381,6,5,0.007235580084074879,33,"OrderedDict([('max_depth', 44), ('min_impurity_decrease', 0.358314224786381), ('min_samples_leaf', 6), ('min_samples_split', 5), ('min_weight_fraction_leaf', 0.007235580084074879), ('n_estimators', 33)])",-2.514296179565571,-2.480507530200184,-2.433203428305441,-2.4760023793570656,0.033258892192652975,34
39,0.6201278368631998,0.032484576328685934,0.08530012766520183,0.03328835471442161,10,0.0,2,10,0.0,218,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 2), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 218)])",-2.3595787414827867,-2.3259525615874703,-2.308391162425118,-2.3313074884984584,0.021237521734150708,18
40,0.7583673000335693,0.007674216505635843,0.09665664037068684,0.027711073317307076,10,0.0,9,10,0.0,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.353447932277426,-2.325669900434868,-2.3029780858630358,-2.3273653061917763,0.020639075395689824,5
41,0.7761643727620443,0.025308477953198096,0.07123446464538574,0.00022217029888639363,10,0.0,9,2,0.0,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.3543189984597177,-2.3266126610994915,-2.302945532513226,-2.3279590640241454,0.020994727139061486,7
42,0.6116357644399008,0.016020964094232003,0.06511378288269043,0.005900688355134597,10,0.0,9,10,0.0,225,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 225)])",-2.355492308047361,-2.3261191325922796,-2.303968074956165,-2.3285265051986017,0.02110344728645413,11
43,0.6376521587371826,0.021126407679276225,0.06413539250691731,0.005855289112578745,10,0.0,9,2,0.0,227,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 227)])",-2.3539909967881996,-2.326960164790792,-2.3039732038074843,-2.328308121795492,0.020441911925099913,9
44,0.16523305575052896,0.02285423940880035,0.04376896222432455,0.030145661175915096,11,0.002193979915631017,7,8,0.017409469966035544,32,"OrderedDict([('max_depth', 11), ('min_impurity_decrease', 0.002193979915631017), ('min_samples_leaf', 7), ('min_samples_split', 8), ('min_weight_fraction_leaf', 0.017409469966035544), ('n_estimators', 32)])",-2.369296199855001,-2.3285090248584672,-2.324713483804865,-2.340839569506111,0.020181450081405802,23
45,0.5563007195790609,0.022286130126683897,0.07142313321431477,0.0008738978682409424,84,0.028497676862422282,9,10,0.0,300,"OrderedDict([('max_depth', 84), ('min_impurity_decrease', 0.028497676862422282), ('min_samples_leaf', 9), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.3828837075560774,-2.3261126046149316,-2.317237696142208,-2.3420780027710726,0.029080579514520748,24
46,0.42098768552144367,0.00837873692464517,0.07062705357869466,0.000879078245288547,90,0.8976709907110901,5,3,0.01353816349047499,288,"OrderedDict([('max_depth', 90), ('min_impurity_decrease', 0.8976709907110901), ('min_samples_leaf', 5), ('min_samples_split', 3), ('min_weight_fraction_leaf', 0.01353816349047499), ('n_estimators', 288)])",-2.5951997352000573,-2.5609291524546847,-2.5367347909180022,-2.5642878928575814,0.02398608319139092,41
47,0.774766206741333,0.011980687315984319,0.07092976570129395,0.0005236310708554786,10,0.0,9,10,0.0,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.0), ('min_samples_leaf', 9), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 300)])",-2.352291697130727,-2.3257921960467303,-2.302484655880538,-2.326856183019332,0.02034755334567944,2
48,0.19901251792907715,0.0030096760432440383,0.04818050066630045,0.02934590620141447,58,0.01205274227228246,2,7,0.012990757539173396,56,"OrderedDict([('max_depth', 58), ('min_impurity_decrease', 0.01205274227228246), ('min_samples_leaf', 2), ('min_samples_split', 7), ('min_weight_fraction_leaf', 0.012990757539173396), ('n_estimators', 56)])",-2.363103097930534,-2.3284702782054008,-2.3215360619857046,-2.3377031460405466,0.018182207523760468,21
49,0.46561527252197266,0.010875801802421358,0.07057913144429524,7.101681580356295e-05,10,0.20779433188936455,7,10,0.09044949516683297,300,"OrderedDict([('max_depth', 10), ('min_impurity_decrease', 0.20779433188936455), ('min_samples_leaf', 7), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.09044949516683297), ('n_estimators', 300)])",-2.4644523436974755,-2.4237547390568577,-2.3984070342341863,-2.4288713723295063,0.027204542237899535,32
