,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.331347942352295,0.02933421570799361,0.03872823715209961,0.005902686677581968,87,0.027506767691670382,8,6,0.1141256123651049,148,"OrderedDict([('max_depth', 87), ('min_impurity_decrease', 0.027506767691670382), ('min_samples_leaf', 8), ('min_samples_split', 6), ('min_weight_fraction_leaf', 0.1141256123651049), ('n_estimators', 148)])",-18.24484501756842,-19.13547919952856,-19.03205864124773,-18.804127619448238,0.3977199387700457,45
1,2.2263593673706055,0.024052831009208044,0.06383093198140462,0.03016969645463332,95,0.8507161549446762,2,3,0.02705004388285987,137,"OrderedDict([('max_depth', 95), ('min_impurity_decrease', 0.8507161549446762), ('min_samples_leaf', 2), ('min_samples_split', 3), ('min_weight_fraction_leaf', 0.02705004388285987), ('n_estimators', 137)])",-17.317981698441052,-17.955947342044052,-18.49269097400525,-17.922206671496784,0.48016614843952693,36
2,1.294937292734782,0.007317052145243872,0.05518945058186849,0.0031126432859899184,84,0.6117123556524368,6,2,0.2751829346957931,253,"OrderedDict([('max_depth', 84), ('min_impurity_decrease', 0.6117123556524368), ('min_samples_leaf', 6), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.2751829346957931), ('n_estimators', 253)])",-19.83359849116009,-21.778781463147812,-20.40826839221752,-20.673549448841808,0.8159717020749032,46
3,0.8440499305725098,0.021848778816887123,0.04911367098490397,0.0055633269297845804,92,0.3052757181757818,6,4,0.3864501076846221,244,"OrderedDict([('max_depth', 92), ('min_impurity_decrease', 0.3052757181757818), ('min_samples_leaf', 6), ('min_samples_split', 4), ('min_weight_fraction_leaf', 0.3864501076846221), ('n_estimators', 244)])",-20.763284343737208,-23.299627459639517,-21.864561863463152,-21.97582455561329,1.0384423079448148,48
4,2.1047786871592202,0.057666955366367116,0.052465359369913735,0.00015848510280380872,80,0.4617425611040823,6,3,0.09878919201235611,232,"OrderedDict([('max_depth', 80), ('min_impurity_decrease', 0.4617425611040823), ('min_samples_leaf', 6), ('min_samples_split', 3), ('min_weight_fraction_leaf', 0.09878919201235611), ('n_estimators', 232)])",-18.06847396853043,-18.75819625180993,-18.861001071852616,-18.562557097397658,0.351881430247392,43
5,2.2150736649831138,0.027670402251170425,0.06955742835998535,0.020374643345326612,97,0.5397422421165067,6,6,0.11501490323913907,274,"OrderedDict([('max_depth', 97), ('min_impurity_decrease', 0.5397422421165067), ('min_samples_leaf', 6), ('min_samples_split', 6), ('min_weight_fraction_leaf', 0.11501490323913907), ('n_estimators', 274)])",-18.244647579001768,-19.073028621780004,-19.06160041720499,-18.79309220599559,0.38783697831584185,44
6,0.3917841116587321,0.026556602867376367,0.027024586995442707,0.00048558419345189324,69,0.47082764507712976,6,7,0.39390151035920756,83,"OrderedDict([('max_depth', 69), ('min_impurity_decrease', 0.47082764507712976), ('min_samples_leaf', 6), ('min_samples_split', 7), ('min_weight_fraction_leaf', 0.39390151035920756), ('n_estimators', 83)])",-20.96429653292374,-23.36928243572,-22.44438512696822,-22.259321365203988,0.9905135856719083,50
7,3.319913387298584,0.006873513287361937,0.05691011746724447,0.000875387406035418,91,0.6311094187626315,9,3,0.042870628316009914,295,"OrderedDict([('max_depth', 91), ('min_impurity_decrease', 0.6311094187626315), ('min_samples_leaf', 9), ('min_samples_split', 3), ('min_weight_fraction_leaf', 0.042870628316009914), ('n_estimators', 295)])",-17.490894894752063,-18.086971393243754,-18.539903001572373,-18.039256429856064,0.4295827745941396,41
8,0.3796995480855306,0.059418746973156404,0.02140021324157715,0.0007892809521214651,63,0.814771397404167,4,8,0.28595125009856165,32,"OrderedDict([('max_depth', 63), ('min_impurity_decrease', 0.814771397404167), ('min_samples_leaf', 4), ('min_samples_split', 8), ('min_weight_fraction_leaf', 0.28595125009856165), ('n_estimators', 32)])",-19.909081448928195,-21.830707219511282,-21.081144260459478,-20.940310976299653,0.7907957641884927,47
9,0.51318359375,0.0077883716739941865,0.031498352686564125,0.004361794894289905,46,0.10377136698834741,4,2,0.4351449863316582,113,"OrderedDict([('max_depth', 46), ('min_impurity_decrease', 0.10377136698834741), ('min_samples_leaf', 4), ('min_samples_split', 2), ('min_weight_fraction_leaf', 0.4351449863316582), ('n_estimators', 113)])",-20.490321071500663,-23.553451306393217,-22.024901136157325,-22.0228911713504,1.250518489520013,49
10,1.8307052453358967,0.03653996572887952,0.0279085636138916,0.0010855399946861019,98,0.9,2,3,0.01396930860072507,83,"OrderedDict([('max_depth', 98), ('min_impurity_decrease', 0.9), ('min_samples_leaf', 2), ('min_samples_split', 3), ('min_weight_fraction_leaf', 0.01396930860072507), ('n_estimators', 83)])",-17.36219548314148,-17.903862999345613,-18.544699229543887,-17.936919237343663,0.4833206759608433,37
11,5.5743638674418134,0.29790023448803826,0.0672439734141032,0.0019722524634686756,45,0.9,2,10,0.008021959427608085,300,"OrderedDict([('max_depth', 45), ('min_impurity_decrease', 0.9), ('min_samples_leaf', 2), ('min_samples_split', 10), ('min_weight_fraction_leaf', 0.008021959427608085), ('n_estimators', 300)])",-17.08444465051895,-17.784104258611578,-18.24181885854725,-17.703455922559257,0.47592498003592265,1
