,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__leaf_size,param_estimator__n_neighbors,param_estimator__p,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,2.075916369756063,1.2193594615914998,0.8341588179270426,0.01696201242627792,67,12,2,0.49405079719819234,0.2572164231250497,35,"OrderedDict([('estimator__leaf_size', 67), ('estimator__n_neighbors', 12), ('estimator__p', 2), ('max_features', 0.49405079719819234), ('max_samples', 0.2572164231250497), ('n_estimators', 35)])",-1.9957807761969462,-2.28761851223563,-2.1842010508456937,-2.1558667797594233,0.12081511834904005,49
1,3.683070659637451,0.21729813214148228,11.194925785064697,0.8516655881998746,7,12,1,0.5215340580097741,0.5586905948761204,58,"OrderedDict([('estimator__leaf_size', 7), ('estimator__n_neighbors', 12), ('estimator__p', 1), ('max_features', 0.5215340580097741), ('max_samples', 0.5586905948761204), ('n_estimators', 58)])",-1.8935820230587834,-2.102154373860753,-2.0098143734375986,-2.0018502567857115,0.08533532580472802,28
2,4.816830396652222,0.6634081856015633,2.1417757670084634,0.07424307505404361,45,12,2,0.7482733443198223,0.9919774625288101,26,"OrderedDict([('estimator__leaf_size', 45), ('estimator__n_neighbors', 12), ('estimator__p', 2), ('max_features', 0.7482733443198223), ('max_samples', 0.9919774625288101), ('n_estimators', 26)])",-1.9551688700616638,-2.1818377900160693,-2.099661611242469,-2.0788894237734006,0.09369565143773304,43
3,8.114988803863525,0.40331046369543533,18.810876925786335,2.863026499284446,69,17,1,0.4706138363556509,0.8932898699728605,80,"OrderedDict([('estimator__leaf_size', 69), ('estimator__n_neighbors', 17), ('estimator__p', 1), ('max_features', 0.4706138363556509), ('max_samples', 0.8932898699728605), ('n_estimators', 80)])",-1.890543944259511,-2.0911887457465137,-2.0039856462110253,-1.9952394454056834,0.08214603302385826,26
4,5.540195941925049,0.06489993539804682,16.08146055539449,1.8128029102469447,99,10,1,0.6910555721900022,0.3875218956240495,98,"OrderedDict([('estimator__leaf_size', 99), ('estimator__n_neighbors', 10), ('estimator__p', 1), ('max_features', 0.6910555721900022), ('max_samples', 0.3875218956240495), ('n_estimators', 98)])",-1.905492916828416,-2.1224869132235997,-2.020216269931415,-2.0160653666611434,0.08863603900730826,34
5,1.1463419596354167,0.5695140198743228,1.7780266602834065,0.1859192410304183,92,13,1,0.24265778283700698,0.7157755511891732,15,"OrderedDict([('estimator__leaf_size', 92), ('estimator__n_neighbors', 13), ('estimator__p', 1), ('max_features', 0.24265778283700698), ('max_samples', 0.7157755511891732), ('n_estimators', 15)])",-1.892483566039576,-2.113880099294348,-2.011994788916912,-2.0061194847502786,0.09048018432635094,30
6,3.1561623414357505,0.5092759242356681,10.379729588826498,0.20411797261906628,68,6,1,0.9550645056975197,0.14822947123323676,86,"OrderedDict([('estimator__leaf_size', 68), ('estimator__n_neighbors', 6), ('estimator__p', 1), ('max_features', 0.9550645056975197), ('max_samples', 0.14822947123323676), ('n_estimators', 86)])",-1.9407249891146365,-2.181063814037978,-2.0694091435644086,-2.0637326489056744,0.09819998178917384,41
7,1.1009297370910645,0.4647325247486103,0.617596705754598,0.01431881144563795,64,8,2,0.36375356016579063,0.4928218824055023,18,"OrderedDict([('estimator__leaf_size', 64), ('estimator__n_neighbors', 8), ('estimator__p', 2), ('max_features', 0.36375356016579063), ('max_samples', 0.4928218824055023), ('n_estimators', 18)])",-1.9600614041364735,-2.20737183908568,-2.1223423668602,-2.096591870027451,0.10259281610340779,47
8,5.6374562581380205,0.4844368898673658,16.071558396021526,0.6097631990810809,81,12,1,0.9674301416742395,0.37055839532678014,67,"OrderedDict([('estimator__leaf_size', 81), ('estimator__n_neighbors', 12), ('estimator__p', 1), ('max_features', 0.9674301416742395), ('max_samples', 0.37055839532678014), ('n_estimators', 67)])",-1.9148514065643247,-2.1473419246343215,-2.040393620670555,-2.034195650623067,0.09501498609042695,39
9,8.20227344830831,0.2506070293074573,4.140769958496094,0.14851305153108177,4,9,2,0.8844850747785454,0.4911704528636215,80,"OrderedDict([('estimator__leaf_size', 4), ('estimator__n_neighbors', 9), ('estimator__p', 2), ('max_features', 0.8844850747785454), ('max_samples', 0.4911704528636215), ('n_estimators', 80)])",-1.9589687832691727,-2.1984326543256127,-2.1161899794247114,-2.091197139006499,0.09934524964137781,45
