,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__leaf_size,param_estimator__n_neighbors,param_estimator__p,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.9287562370300293,0.07193985815205003,0.4528970718383789,0.02093468997230559,90,19,2,0.18406801155274188,0.45384438073949385,64,"OrderedDict([('estimator__leaf_size', 90), ('estimator__n_neighbors', 19), ('estimator__p', 2), ('max_features', 0.18406801155274188), ('max_samples', 0.45384438073949385), ('n_estimators', 64)])",-2.020955809936803,-2.2345971628177437,-2.1668545636594048,-2.140802512137984,0.08914291505425714,47
1,0.9287702242533366,0.39248395909455047,1.100781758626302,0.032723612405348504,68,7,1,0.3829431662608964,0.8992308257396685,11,"OrderedDict([('estimator__leaf_size', 68), ('estimator__n_neighbors', 7), ('estimator__p', 1), ('max_features', 0.3829431662608964), ('max_samples', 0.8992308257396685), ('n_estimators', 11)])",-1.8815530795101638,-2.0158159076754307,-2.00838158466397,-1.9685835239498548,0.061614613981788975,24
2,1.0482571125030518,0.3268525896626359,0.5278983116149902,0.0323506760281142,9,18,2,0.4934531951560128,0.7918683932137857,17,"OrderedDict([('estimator__leaf_size', 9), ('estimator__n_neighbors', 18), ('estimator__p', 2), ('max_features', 0.4934531951560128), ('max_samples', 0.7918683932137857), ('n_estimators', 17)])",-1.9858522892423272,-2.1494314964203665,-2.0931514652844743,-2.076145083649056,0.06785500235794999,44
3,1.4612716833750408,0.5224873084311367,0.5801261266072592,0.01091166322795412,86,3,2,0.14119934283670696,0.4783561019789926,90,"OrderedDict([('estimator__leaf_size', 86), ('estimator__n_neighbors', 3), ('estimator__p', 2), ('max_features', 0.14119934283670696), ('max_samples', 0.4783561019789926), ('n_estimators', 90)])",-1.9652670684178748,-2.1582619428297507,-2.0887836987856705,-2.070770903344432,0.07981270152475675,42
4,1.0730810165405273,0.4851326969462278,0.5556290944417318,0.012237611278963431,85,14,2,0.554180394424211,0.280145084882382,32,"OrderedDict([('estimator__leaf_size', 85), ('estimator__n_neighbors', 14), ('estimator__p', 2), ('max_features', 0.554180394424211), ('max_samples', 0.280145084882382), ('n_estimators', 32)])",-2.035214730590062,-2.2583125941392566,-2.183237588633148,-2.1589216377874885,0.09268805489094459,48
5,8.09644889831543,0.4249234443383327,23.616236607233684,2.1183755555580515,23,10,1,0.9653227198854875,0.9721562355123525,73,"OrderedDict([('estimator__leaf_size', 23), ('estimator__n_neighbors', 10), ('estimator__p', 1), ('max_features', 0.9653227198854875), ('max_samples', 0.9721562355123525), ('n_estimators', 73)])",-1.8862978428640562,-2.0051297010600573,-1.9993362727187662,-1.9635879388809598,0.05470350482198292,12
6,1.4894394874572754,0.6058073607493639,0.6921999454498291,0.01429807184812455,95,9,2,0.939082890592411,0.6132554382210338,15,"OrderedDict([('estimator__leaf_size', 95), ('estimator__n_neighbors', 9), ('estimator__p', 2), ('max_features', 0.939082890592411), ('max_samples', 0.6132554382210338), ('n_estimators', 15)])",-2.0014191058977455,-2.1453150406297308,-2.076152760352155,-2.074295635626544,0.058759944930101254,43
7,0.632819414138794,0.27377528330368966,0.3878326416015625,0.033319801019452,10,12,2,0.6294291676644658,0.6199424558935871,6,"OrderedDict([('estimator__leaf_size', 10), ('estimator__n_neighbors', 12), ('estimator__p', 2), ('max_features', 0.6294291676644658), ('max_samples', 0.6199424558935871), ('n_estimators', 6)])",-2.0100921938028384,-2.1443948357932183,-2.0980840258803886,-2.0841903518254816,0.05570203793672801,45
8,0.6874198913574219,0.3198164134304915,0.36624836921691895,0.013067759692031864,37,17,2,0.437206402666799,0.26787714025135395,22,"OrderedDict([('estimator__leaf_size', 37), ('estimator__n_neighbors', 17), ('estimator__p', 2), ('max_features', 0.437206402666799), ('max_samples', 0.26787714025135395), ('n_estimators', 22)])",-2.049578808038828,-2.3102904167844494,-2.2195019742847957,-2.1931237330360247,0.10805706653497568,49
9,1.8578343391418457,0.5733680864993721,1.6263844172159831,0.09320133153266517,53,17,1,0.15972666243742212,0.6851955415889803,84,"OrderedDict([('estimator__leaf_size', 53), ('estimator__n_neighbors', 17), ('estimator__p', 1), ('max_features', 0.15972666243742212), ('max_samples', 0.6851955415889803), ('n_estimators', 84)])",-1.8985592682757884,-2.065847596587136,-2.015117802712342,-1.9931748891917553,0.0700355375869054,35
10,1.6537412802378337,0.07157776342627198,3.5412158171335855,0.20169448533323522,3,3,1,1.0,0.1,100,"OrderedDict([('estimator__leaf_size', 3), ('estimator__n_neighbors', 3), ('estimator__p', 1), ('max_features', 1.0), ('max_samples', 0.1), ('n_estimators', 100)])",-1.9063918920833332,-2.107096429872843,-2.0635931379417123,-2.0256938199659626,0.08620845511354217,38
11,0.5467773278554281,0.39310256820546735,0.34229318300882977,0.03905377638737162,100,20,1,0.1,1.0,5,"OrderedDict([('estimator__leaf_size', 100), ('estimator__n_neighbors', 20), ('estimator__p', 1), ('max_features', 0.1), ('max_samples', 1.0), ('n_estimators', 5)])",-1.9057574652445655,-2.0608256635422344,-2.0116495190983605,-1.9927442159617204,0.06470236675649246,34
12,10.668290297190348,0.5487931045507254,33.58653497695923,0.9107568191548018,3,3,1,1.0,1.0,100,"OrderedDict([('estimator__leaf_size', 3), ('estimator__n_neighbors', 3), ('estimator__p', 1), ('max_features', 1.0), ('max_samples', 1.0), ('n_estimators', 100)])",-1.9311197483152176,-2.0925551002724796,-2.071514997367942,-2.0317299486518796,0.07165882495732051,39
