,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3027920722961426,0.008349455610139318,0.011524120966593424,0.0019415755367968074,3.7371953533647226,"OrderedDict([('alpha', 3.7371953533647226)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
1,0.28195373217264813,0.002996464281529456,0.009587685267130533,0.00010401616030291453,3.735548651028823,"OrderedDict([('alpha', 3.735548651028823)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
2,0.297562837600708,0.021115286324615328,0.010775168736775717,0.0016990817177412107,2.672129541105088,"OrderedDict([('alpha', 2.672129541105088)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
3,0.30666136741638184,0.01181436714654527,0.010573784510294596,0.00021736961802377533,1.3144999643927517,"OrderedDict([('alpha', 1.3144999643927517)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
4,0.31813446680704754,0.004914100259451273,0.010366042455037435,0.00033840224902891583,1.712732302652341,"OrderedDict([('alpha', 1.712732302652341)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
5,0.32082358996073407,0.017145118129924152,0.011576096216837565,0.0013220678953419726,6.324162675636426,"OrderedDict([('alpha', 6.324162675636426)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
6,0.31890281041463214,0.001664466637928314,0.010877291361490885,0.00023072417953336,2.743300008520775,"OrderedDict([('alpha', 2.743300008520775)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
7,0.310504674911499,0.007641748985375032,0.01079408327738444,0.0005260922394260819,2.1357725744189855,"OrderedDict([('alpha', 2.1357725744189855)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
8,0.615628163019816,0.14088571725799995,0.010584672292073568,0.000915850483251363,0.20724610428801027,"OrderedDict([('alpha', 0.20724610428801027)])",-2.381162012922141,-2.721932137850818,-2.5064740877794596,-2.5365227461841395,0.14073204068943082,33
9,0.2663516203562419,0.01641123172307874,0.009740511576334635,0.0010132463923686636,2.8647584538323074,"OrderedDict([('alpha', 2.8647584538323074)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
10,4.798222303390503,1.3910896798221601,0.009199937184651693,0.0006592607930414253,0.02097584432436078,"OrderedDict([('alpha', 0.02097584432436078)])",-1.8869132691299324,-1.9882466817174198,-1.9637239355321883,-1.9462946287931802,0.043165964035787215,32
11,8.27097201347351,0.6058435661500746,0.010437488555908203,0.001076728729846421,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
12,0.29387617111206055,0.00371546795960808,0.011680841445922852,0.002684804875287755,9.99828994171867,"OrderedDict([('alpha', 9.99828994171867)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
13,0.27146466573079425,0.013012603390481898,0.009282668431599935,0.0006350385660201434,8.160890385909845,"OrderedDict([('alpha', 8.160890385909845)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
14,0.30718358357747394,0.0185686478961637,0.011743386586507162,0.0019167138723311108,5.03112788691322,"OrderedDict([('alpha', 5.03112788691322)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
15,8.476432879765829,0.48310091790091614,0.009796063105265299,0.0017444287019872066,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
16,7.9824957847595215,2.1732185064047824,0.013041337331136068,0.005741575947211548,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
17,7.522724151611328,1.5167654794701848,0.009456713994344076,0.00025243715420643326,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
18,7.576598326365153,1.1084576766913428,0.008646885553995768,0.00048005774140288097,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
19,0.2900211016337077,0.0032383043592482444,0.010564247767130533,0.0003812638528591889,9.07958811121575,"OrderedDict([('alpha', 9.07958811121575)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
20,8.814970095952352,2.130982648812253,0.013165950775146484,0.005853474257205699,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
21,0.2824339071909587,0.01140568213603769,0.01160868008931478,0.002480813023772957,7.243625429172644,"OrderedDict([('alpha', 7.243625429172644)])",-2.6608273649274867,-2.99665870517637,-2.831724469997398,-2.8297368467004183,0.13710977416682904,34
22,7.520842949549357,1.6083549066282339,0.00896596908569336,0.0008371463566890113,0.01,"OrderedDict([('alpha', 0.01)])",-1.8593625676791024,-2.003171268560011,-1.9426494866597763,-1.9350611076329631,0.058954350896574255,1
