,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bylevel,param_colsample_bynode,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,61.12069217363993,0.10038495159532208,0.05320262908935547,0.0002332363388183879,gbtree,0.47785399360072434,0.5925345333727225,0.4863206592406887,0.6404850622888534,0.01169769258911239,4,2000,3,1,0.5579612539571939,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.47785399360072434), ('colsample_bynode', 0.5925345333727225), ('colsample_bytree', 0.4863206592406887), ('gamma', 0.6404850622888534), ('learning_rate', 0.01169769258911239), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 3), ('reg_lambda', 1), ('subsample', 0.5579612539571939)])",-17.10727468262548,-18.322309223767522,-17.96282709621992,-17.79747033420431,0.5096301783975511,4
21,60.83429495493571,0.3743341728716047,0.09615898132324219,0.02209908217412834,gbtree,0.5362362393640491,0.7085982334639507,0.5499557150115617,0.7063899719870526,0.01915979528079998,4,2000,7,2,0.5665843832885478,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.5362362393640491), ('colsample_bynode', 0.7085982334639507), ('colsample_bytree', 0.5499557150115617), ('gamma', 0.7063899719870526), ('learning_rate', 0.01915979528079998), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 7), ('reg_lambda', 2), ('subsample', 0.5665843832885478)])",-17.409719811833423,-18.23486907605579,-17.69635704436589,-17.7803153107517,0.34205708094075177,3
22,62.85915517807007,0.12163995071071035,0.05333995819091797,0.0013436608781006469,gbtree,0.6440585046536111,0.3206753388251522,0.471122174777113,0.22952379305745688,0.006872228901233117,4,2000,9,12,0.856757548857622,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.6440585046536111), ('colsample_bynode', 0.3206753388251522), ('colsample_bytree', 0.471122174777113), ('gamma', 0.22952379305745688), ('learning_rate', 0.006872228901233117), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 9), ('reg_lambda', 12), ('subsample', 0.856757548857622)])",-17.56683117410411,-18.478794149871742,-17.71611281431438,-17.920579379430077,0.3993945830715936,20
23,27.148852586746216,0.14800433734236754,0.048816283543904625,0.0009211406496598722,gbtree,0.4843665477753041,0.341788394931761,0.5504336869364945,0.5759037208272993,0.03055885249950179,3,2000,4,9,0.5196818797929166,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.4843665477753041), ('colsample_bynode', 0.341788394931761), ('colsample_bytree', 0.5504336869364945), ('gamma', 0.5759037208272993), ('learning_rate', 0.03055885249950179), ('max_depth', 3), ('n_estimators', 2000), ('reg_alpha', 4), ('reg_lambda', 9), ('subsample', 0.5196818797929166)])",-17.501100350981172,-18.40551319953856,-17.667768223038138,-17.858127257852626,0.39299539586832266,15
24,32.91742547353109,0.13314606753709263,0.05390254656473795,0.005126454903578274,gbtree,0.2,0.8,0.45485088871643664,1.0,0.025522796870225253,4,2000,3,1,0.5816699845745337,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.2), ('colsample_bynode', 0.8), ('colsample_bytree', 0.45485088871643664), ('gamma', 1.0), ('learning_rate', 0.025522796870225253), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 3), ('reg_lambda', 1), ('subsample', 0.5816699845745337)])",-17.12709372976552,-17.91415949413497,-18.24438812172478,-17.761880448541756,0.46867072333781623,1
25,48.71672519048055,0.05392019065079159,0.0498360792795817,0.0005412959541050851,gbtree,0.8,0.49112362522505776,0.8,0.1,0.020957792309073662,3,2000,7,7,0.4,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.8), ('colsample_bynode', 0.49112362522505776), ('colsample_bytree', 0.8), ('gamma', 0.1), ('learning_rate', 0.020957792309073662), ('max_depth', 3), ('n_estimators', 2000), ('reg_alpha', 7), ('reg_lambda', 7), ('subsample', 0.4)])",-17.783473577512346,-18.189768120768285,-17.82708468332968,-17.93344212720344,0.18212219958113748,21
26,96.14285747210185,0.16218344860082412,0.052965402603149414,0.0016741638654927385,gbtree,0.6035704044732024,0.8,0.8,0.6882764970742082,0.016729908216315294,4,2000,1,1,0.4,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.6035704044732024), ('colsample_bynode', 0.8), ('colsample_bytree', 0.8), ('gamma', 0.6882764970742082), ('learning_rate', 0.016729908216315294), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 1), ('reg_lambda', 1), ('subsample', 0.4)])",-17.127145730930827,-18.391779049865555,-18.10461582903002,-17.874513536608802,0.5413160854639929,17
27,49.264469385147095,0.14876041384096958,0.05540132522583008,0.007729466802499503,gbtree,0.546240752038095,0.30689822138868567,0.7738273868035477,0.7113799427016151,0.019066092547436242,4,2000,6,1,0.5989305554576081,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.546240752038095), ('colsample_bynode', 0.30689822138868567), ('colsample_bytree', 0.7738273868035477), ('gamma', 0.7113799427016151), ('learning_rate', 0.019066092547436242), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 6), ('reg_lambda', 1), ('subsample', 0.5989305554576081)])",-17.272343752176866,-18.17273699425222,-18.19256226482287,-17.879214337083983,0.4291986257025465,18
28,45.52730178833008,0.12206968245135695,0.06041820844014486,0.008199110370475906,gbtree,0.7396616630953314,0.2,0.3365913360290601,0.8662157175506384,0.005021091244851655,4,2000,0,13,0.9,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.7396616630953314), ('colsample_bynode', 0.2), ('colsample_bytree', 0.3365913360290601), ('gamma', 0.8662157175506384), ('learning_rate', 0.005021091244851655), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 0), ('reg_lambda', 13), ('subsample', 0.9)])",-17.420934024064437,-18.52218674184191,-17.752772802863618,-17.898631189589988,0.46126304052885236,19
29,63.94889219601949,0.08979730973368932,0.07157238324483235,0.007393967336739104,gbtree,0.4270474944525542,0.7380977919658867,0.4778535724979872,0.415661710955746,0.008575069750322368,4,2000,5,1,0.5645719824505169,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.4270474944525542), ('colsample_bynode', 0.7380977919658867), ('colsample_bytree', 0.4778535724979872), ('gamma', 0.415661710955746), ('learning_rate', 0.008575069750322368), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 5), ('reg_lambda', 1), ('subsample', 0.5645719824505169)])",-17.144126728824947,-18.129234243803516,-18.05912873523483,-17.777496569287766,0.44877367101085547,2
30,51.1772263844808,0.2990564241226148,0.07795047760009766,0.025422055492643206,gbtree,0.36409609035157414,0.8,0.8,1.0,0.027533940002589432,4,2000,2,1,0.4194961687812753,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.36409609035157414), ('colsample_bynode', 0.8), ('colsample_bytree', 0.8), ('gamma', 1.0), ('learning_rate', 0.027533940002589432), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 2), ('reg_lambda', 1), ('subsample', 0.4194961687812753)])",-17.427717378605966,-18.927695942184904,-18.278223358216835,-18.211212226335903,0.6141942101355546,30
31,62.861260732014976,1.1951851937489737,0.06296284993489583,0.002001289892390144,gbtree,0.41068348959244333,0.8,0.8,0.9403686895390153,0.03862535096418249,4,2000,10,15,0.5037914433879574,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.41068348959244333), ('colsample_bynode', 0.8), ('colsample_bytree', 0.8), ('gamma', 0.9403686895390153), ('learning_rate', 0.03862535096418249), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 10), ('reg_lambda', 15), ('subsample', 0.5037914433879574)])",-17.643120765686035,-18.316755526072324,-17.52528977003254,-17.828388687263637,0.34866188284178606,9
32,35.71133780479431,0.033971158613120785,0.0527342160542806,0.005462842541890764,gbtree,0.2326997450674448,0.8,0.5926207750181844,0.8567306084220896,0.02507968071218967,4,2000,1,1,0.6448012191324197,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.2326997450674448), ('colsample_bynode', 0.8), ('colsample_bytree', 0.5926207750181844), ('gamma', 0.8567306084220896), ('learning_rate', 0.02507968071218967), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 1), ('reg_lambda', 1), ('subsample', 0.6448012191324197)])",-17.484765254932903,-18.138580041620322,-17.971639278807928,-17.864994858453716,0.27736644608086386,16
33,58.87368575731913,0.09395568481369138,0.05316575368245443,0.0009541206573695667,gbtree,0.4352082881843736,0.8,0.36587313143980704,0.3534676037319754,0.008473246646230895,4,2000,4,1,0.5555239416446125,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.4352082881843736), ('colsample_bynode', 0.8), ('colsample_bytree', 0.36587313143980704), ('gamma', 0.3534676037319754), ('learning_rate', 0.008473246646230895), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 4), ('reg_lambda', 1), ('subsample', 0.5555239416446125)])",-17.47778491611066,-18.14652310924894,-17.85702447422215,-17.827110833193917,0.2738294020981394,8
34,59.44999678929647,0.43840182126477373,0.050806919733683266,0.0006529826375667746,gbtree,0.6064183065648723,0.8,0.39888693032080674,1.0,0.01669147945435392,4,2000,9,1,0.6102058444122248,"OrderedDict([('booster', 'gbtree'), ('colsample_bylevel', 0.6064183065648723), ('colsample_bynode', 0.8), ('colsample_bytree', 0.39888693032080674), ('gamma', 1.0), ('learning_rate', 0.01669147945435392), ('max_depth', 4), ('n_estimators', 2000), ('reg_alpha', 9), ('reg_lambda', 1), ('subsample', 0.6102058444122248)])",-17.28254139682521,-18.36042184595841,-17.85939103267232,-17.83411809181865,0.4404055758127519,10
