,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,157.74202330907187,3.2751220445434526,0.17611304918924967,0.01930880891089241,gbtree,0.618425053000159,0.9168500223582792,0.027791641265141925,3,3000,6,7,0.4100670885498705,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.618425053000159), ('gamma', 0.9168500223582792), ('learning_rate', 0.027791641265141925), ('max_depth', 3), ('n_estimators', 3000), ('reg_alpha', 6), ('reg_lambda', 7), ('subsample', 0.4100670885498705)])",-16.71772437654334,-16.29886041480124,-16.65226757299023,-16.556284121444936,0.183977121475258,21
1,60.24647823969523,0.11628953064482664,0.14299837748209634,0.00048072975831320135,gbtree,0.3917719126165943,0.3074849015286987,0.06940234299266687,3,3000,0,2,0.6671777561844309,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.3917719126165943), ('gamma', 0.3074849015286987), ('learning_rate', 0.06940234299266687), ('max_depth', 3), ('n_estimators', 3000), ('reg_alpha', 0), ('reg_lambda', 2), ('subsample', 0.6671777561844309)])",-17.07742449892964,-16.690905539801076,-16.906581804602933,-16.891637281111215,0.15814915012576636,39
2,96.0750846862793,10.560220015635615,0.1680311361948649,0.03597367233636202,gbtree,0.3658295743634269,0.5290493691552233,0.0716369343029083,4,3000,1,2,0.40280948479815604,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.3658295743634269), ('gamma', 0.5290493691552233), ('learning_rate', 0.0716369343029083), ('max_depth', 4), ('n_estimators', 3000), ('reg_alpha', 1), ('reg_lambda', 2), ('subsample', 0.40280948479815604)])",-17.89105060639758,-17.132933882991363,-16.727436389195496,-17.250473626194815,0.4822594080941327,45
3,112.27993210156758,1.0428842946035173,0.14719541867574057,0.0036872401248591574,gbtree,0.60486687890635,0.6864749205509152,0.061426929591400725,3,3000,3,8,0.33819871680599733,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.60486687890635), ('gamma', 0.6864749205509152), ('learning_rate', 0.061426929591400725), ('max_depth', 3), ('n_estimators', 3000), ('reg_alpha', 3), ('reg_lambda', 8), ('subsample', 0.33819871680599733)])",-16.885284134575066,-16.854346501404972,-16.48309676848575,-16.74090913482193,0.18273787504407657,33
4,188.9339461326599,11.393629061715732,0.16811188062032065,0.022040587710889726,gbtree,0.5433874710466196,0.8945469263626145,0.02375676816220369,4,3000,2,3,0.5079114962352038,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.5433874710466196), ('gamma', 0.8945469263626145), ('learning_rate', 0.02375676816220369), ('max_depth', 4), ('n_estimators', 3000), ('reg_alpha', 2), ('reg_lambda', 3), ('subsample', 0.5079114962352038)])",-16.732200183400668,-15.70083150421891,-16.544593390067202,-16.325875025895595,0.448559643168152,5
5,200.94469102223715,2.3828860065086395,0.15612419446309408,0.00306968757957523,gbtree,0.6978381740310393,0.38807135364795675,0.021449402240186367,3,3000,7,5,0.4670403970224195,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.6978381740310393), ('gamma', 0.38807135364795675), ('learning_rate', 0.021449402240186367), ('max_depth', 3), ('n_estimators', 3000), ('reg_alpha', 7), ('reg_lambda', 5), ('subsample', 0.4670403970224195)])",-17.010384388125885,-16.27575036290556,-16.352477317934788,-16.546204022988743,0.329716357840242,20
6,532.1825874646505,2.8017904810170333,0.15838448206583658,0.0030541400523117074,gbtree,0.6399309774059139,0.7068840129387142,0.014238247201205615,5,3000,5,14,0.6191561792438722,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.6399309774059139), ('gamma', 0.7068840129387142), ('learning_rate', 0.014238247201205615), ('max_depth', 5), ('n_estimators', 3000), ('reg_alpha', 5), ('reg_lambda', 14), ('subsample', 0.6191561792438722)])",-17.09872233835163,-16.035465874529013,-16.664356509736187,-16.599514907538943,0.4364874202057252,25
7,187.27024745941162,3.474020986048042,0.16750526428222656,0.015294681469483746,gbtree,0.3864361934462293,0.9149441824285639,0.07851505150094466,5,3000,6,8,0.38599114847543364,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.3864361934462293), ('gamma', 0.9149441824285639), ('learning_rate', 0.07851505150094466), ('max_depth', 5), ('n_estimators', 3000), ('reg_alpha', 6), ('reg_lambda', 8), ('subsample', 0.38599114847543364)])",-17.80364536264612,-17.890254957474546,-16.881118883553903,-17.525006401224854,0.45666811949046227,47
8,76.53778100013733,0.3543415244463935,0.15102338790893555,0.0032047178025421423,gbtree,0.4974264628759593,0.9450803628169508,0.07673641385484797,3,3000,4,4,0.42411725834055636,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.4974264628759593), ('gamma', 0.9450803628169508), ('learning_rate', 0.07673641385484797), ('max_depth', 3), ('n_estimators', 3000), ('reg_alpha', 4), ('reg_lambda', 4), ('subsample', 0.42411725834055636)])",-17.3596167408478,-17.23654129589611,-16.71658209429125,-17.104246710345056,0.2786871390318317,44
9,123.98071471850078,1.2321471250014333,0.14839784304300943,0.0006167469553961112,gbtree,0.40775496243463805,0.8684420331111066,0.06951708536587071,4,3000,2,9,0.45405613748441104,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.40775496243463805), ('gamma', 0.8684420331111066), ('learning_rate', 0.06951708536587071), ('max_depth', 4), ('n_estimators', 3000), ('reg_alpha', 2), ('reg_lambda', 9), ('subsample', 0.45405613748441104)])",-17.486744267414313,-16.267841617158062,-17.121847293032612,-16.958811059201665,0.5107944973971189,41
