,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,24.802961349487305,0.7805541285084814,0.01845836639404297,0.0008313557964558565,gbtree,0.41670409863299485,0.12034566192002459,0.026147613208547155,3,5000,3,7,0.309064893306452,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.41670409863299485), ('gamma', 0.12034566192002459), ('learning_rate', 0.026147613208547155), ('max_depth', 3), ('n_estimators', 5000), ('reg_alpha', 3), ('reg_lambda', 7), ('subsample', 0.309064893306452)])",-17.26872517042654,-16.951616955063322,-16.536374034933562,-16.918905386807808,0.2998745086840653,8
1,23.40258852640788,0.18856068389126845,0.023483832677205402,0.0031734531937778537,gbtree,0.40732294835172483,0.5678545259083381,0.03062801552630552,4,5000,2,3,0.31725544630487335,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.40732294835172483), ('gamma', 0.5678545259083381), ('learning_rate', 0.03062801552630552), ('max_depth', 4), ('n_estimators', 5000), ('reg_alpha', 2), ('reg_lambda', 3), ('subsample', 0.31725544630487335)])",-17.302427198321684,-16.43422630632281,-16.92401370560441,-16.88688907008297,0.35541232030686115,5
2,45.62059132258097,0.8715705593226475,0.015585104624430338,0.0005748230024529765,gbtree,0.5493237341832486,0.873774115702037,0.08244643886967944,7,5000,0,6,0.6817138197595911,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.5493237341832486), ('gamma', 0.873774115702037), ('learning_rate', 0.08244643886967944), ('max_depth', 7), ('n_estimators', 5000), ('reg_alpha', 0), ('reg_lambda', 6), ('subsample', 0.6817138197595911)])",-17.909491757281145,-17.604902844338067,-17.780487694597372,-17.76496076540553,0.12483166163426634,44
3,31.45108914375305,0.15400101122473073,0.01996779441833496,0.0021003567868048017,gbtree,0.5858659125890079,0.812313082953087,0.08635157005272463,5,5000,9,6,0.39062780527326446,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.5858659125890079), ('gamma', 0.812313082953087), ('learning_rate', 0.08635157005272463), ('max_depth', 5), ('n_estimators', 5000), ('reg_alpha', 9), ('reg_lambda', 6), ('subsample', 0.39062780527326446)])",-18.630509685755424,-17.062227033464396,-17.828408540107247,-17.840381753109025,0.6403046867137733,46
4,68.34598382314046,0.49974774293667495,0.021322250366210938,0.0030209352782600498,gbtree,0.6634741550385634,0.8233210913837882,0.026028831555872288,6,5000,3,8,0.6125124155066308,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.6634741550385634), ('gamma', 0.8233210913837882), ('learning_rate', 0.026028831555872288), ('max_depth', 6), ('n_estimators', 5000), ('reg_alpha', 3), ('reg_lambda', 8), ('subsample', 0.6125124155066308)])",-17.550252802690302,-16.833503203431007,-17.799247908007548,-17.394334638042952,0.40938862071358373,42
5,13.313285191853842,0.04913244719079347,0.019347508748372395,0.0037633260368398593,gbtree,0.32016028530343466,0.7942355933380412,0.04285920379170765,3,5000,9,3,0.4810175239383254,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.32016028530343466), ('gamma', 0.7942355933380412), ('learning_rate', 0.04285920379170765), ('max_depth', 3), ('n_estimators', 5000), ('reg_alpha', 9), ('reg_lambda', 3), ('subsample', 0.4810175239383254)])",-17.214947313313914,-16.68212233057464,-16.88597404469586,-16.927681229528137,0.21951496912929408,9
6,29.302076419194538,0.0775889260039423,0.015752712885538738,0.0005974350437001511,gbtree,0.5479130296103357,0.9571148046063038,0.08891318996012926,5,5000,2,7,0.6101571897452426,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.5479130296103357), ('gamma', 0.9571148046063038), ('learning_rate', 0.08891318996012926), ('max_depth', 5), ('n_estimators', 5000), ('reg_alpha', 2), ('reg_lambda', 7), ('subsample', 0.6101571897452426)])",-18.290228652044604,-17.491117235750202,-17.638948795256237,-17.806764894350348,0.3471468913388917,45
7,16.926483154296875,1.6001579613637487,0.015490849812825521,0.00041302651512271357,gbtree,0.4287018084383996,0.2574907956663323,0.08904528059458289,4,5000,4,2,0.6323637359551892,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.4287018084383996), ('gamma', 0.2574907956663323), ('learning_rate', 0.08904528059458289), ('max_depth', 4), ('n_estimators', 5000), ('reg_alpha', 4), ('reg_lambda', 2), ('subsample', 0.6323637359551892)])",-17.15273743429366,-17.23685846926406,-17.45582900709937,-17.281808303552364,0.1277536459450233,38
8,12.743634621302286,0.053923213707369085,0.016156355539957683,0.00031420742628832945,gbtree,0.44477444035441055,0.8019966038333336,0.06223808949699753,3,5000,0,11,0.5438836210671661,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.44477444035441055), ('gamma', 0.8019966038333336), ('learning_rate', 0.06223808949699753), ('max_depth', 3), ('n_estimators', 5000), ('reg_alpha', 0), ('reg_lambda', 11), ('subsample', 0.5438836210671661)])",-17.459794232629402,-16.67524711962292,-17.170833310899035,-17.101958221050452,0.32397157965161,25
9,82.73379492759705,1.9318663725651235,0.01711575190226237,0.0004988255455484892,gbtree,0.607821381658813,0.4659506000278405,0.08614601605787142,8,5000,4,10,0.6252365063133216,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0.607821381658813), ('gamma', 0.4659506000278405), ('learning_rate', 0.08614601605787142), ('max_depth', 8), ('n_estimators', 5000), ('reg_alpha', 4), ('reg_lambda', 10), ('subsample', 0.6252365063133216)])",-18.178522484179087,-17.71073615258656,-18.122781085708162,-18.0040132408246,0.20862304720861582,47
