,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
43,4.469895203908284,0.0699095666939716,2.4989853700002036,0.04357947264702313,98.81650636441438,0.8492291840697209,rbf,"OrderedDict([('C', 98.81650636441438), ('epsilon', 0.8492291840697209), ('kernel', 'rbf')])",-8.317155932817036,-9.028511032715764,-11.414564274543038,-9.586743746691946,1.3246892543947466,182
44,4.652586142222087,0.06871053439696195,2.678036610285441,0.10282174620668237,100.0,0.001,rbf,"OrderedDict([('C', 100.0), ('epsilon', 0.001), ('kernel', 'rbf')])",-14.656036528858191,-7.866839065477736,-16.983592764564605,-13.168822786300177,3.8676136518093935,197
45,4.592528820037842,0.04884624833925106,2.6380658944447837,0.034338725696234196,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
46,4.739367326100667,0.023124130960332553,2.5636927286783853,0.01507811894047941,16.232510204535554,0.7552305607945966,rbf,"OrderedDict([('C', 16.232510204535554), ('epsilon', 0.7552305607945966), ('kernel', 'rbf')])",-7.311525441128732,-3.3689320412871813,-8.309893046273425,-6.330116842896447,2.133173854566924,113
47,4.612049579620361,0.07544030878029787,2.6102401415506997,0.04570258774700304,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
48,4.391560475031535,0.13182856053790792,2.5279438495635986,0.05075865012980029,100.0,0.8205752464667346,rbf,"OrderedDict([('C', 100.0), ('epsilon', 0.8205752464667346), ('kernel', 'rbf')])",-6.343411407347069,-2.649997326398195,-14.276535960870154,-7.756648231538473,4.850568962891894,158
49,4.397052923838298,0.11251920867981878,2.583305835723877,0.11011536826504686,100.0,0.9685487411928189,rbf,"OrderedDict([('C', 100.0), ('epsilon', 0.9685487411928189), ('kernel', 'rbf')])",-5.785651288111945,-2.6303300867064148,-8.9912186921108,-5.80240002230972,2.596848904944062,94
50,4.42583703994751,0.15085584580628203,2.452777862548828,0.025358603465781223,98.54798916287666,0.9661638489755142,rbf,"OrderedDict([('C', 98.54798916287666), ('epsilon', 0.9661638489755142), ('kernel', 'rbf')])",-9.287200133594766,-8.873313725311942,-8.48745578083764,-8.88265654658145,0.3265610955331164,173
51,4.593294461568196,0.07263983054085554,2.6320947806040444,0.04643002571754137,15.0,0.8215033360584902,rbf,"OrderedDict([('C', 15.0), ('epsilon', 0.8215033360584902), ('kernel', 'rbf')])",-4.969387774946606,-5.174071084967324,-2.8374235068282263,-4.326960788914053,1.0565714364215926,56
52,4.640565236409505,0.06472710227535469,2.650184710820516,0.08670747297449023,15.0,0.9995712670624108,rbf,"OrderedDict([('C', 15.0), ('epsilon', 0.9995712670624108), ('kernel', 'rbf')])",-6.736982554330476,-2.738615551517203,-5.109601552788889,-4.861733219545523,1.641709212023683,69
53,4.695773681004842,0.05740485034197117,2.6533681551615396,0.07748951146981584,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
54,4.576448520024617,0.04698048366083276,2.67142391204834,0.04598633766837951,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
55,4.566065788269043,0.10856228901498008,2.618586301803589,0.041148931761403225,15.0,1.0,rbf,"OrderedDict([('C', 15.0), ('epsilon', 1.0), ('kernel', 'rbf')])",-2.7760113104445816,-2.5901614252657135,-4.242618928364152,-3.2029305546914824,0.7390755399902593,1
