,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_epsilon,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14363527297973633,0.0009437258501800956,0.057497262954711914,0.0032536495159466287,3.934742232278241,6,0.2667424409159901,poly,False,"OrderedDict([('C', 3.934742232278241), ('degree', 6), ('epsilon', 0.2667424409159901), ('kernel', 'poly'), ('shrinking', False)])",-275.5587464742611,-3.665772422688663,-2.7198119312971785,-93.98144360941565,128.39512295272144,50
1,0.11052521069844563,0.0009607759808781205,0.11686166127522786,0.003480786912111065,4.1761793815902415,5,0.8215901906420254,rbf,True,"OrderedDict([('C', 4.1761793815902415), ('degree', 5), ('epsilon', 0.8215901906420254), ('kernel', 'rbf'), ('shrinking', True)])",-1.9890347028982478,-1.7086028476378667,-1.6572631641473725,-1.7849669048944958,0.1458119574698892,40
2,0.15103022257486978,0.0010147690444304589,0.0703284740447998,0.0002294691814903375,1.2945250303883984,4,0.04462977583625886,sigmoid,False,"OrderedDict([('C', 1.2945250303883984), ('degree', 4), ('epsilon', 0.04462977583625886), ('kernel', 'sigmoid'), ('shrinking', False)])",-2.793530930749659,-2.269176155681977,-2.1301193750045493,-2.3976088204787285,0.285657061426381,44
3,0.13176345825195312,0.0009706439965196158,0.135815699895223,0.004582222407999121,14.021892022211984,5,0.5046480728811796,rbf,True,"OrderedDict([('C', 14.021892022211984), ('degree', 5), ('epsilon', 0.5046480728811796), ('kernel', 'rbf'), ('shrinking', True)])",-1.9393511553440255,-1.6851613703184576,-1.6744446878376344,-1.7663190711667058,0.12243035690249639,2
4,0.1431885560353597,0.0019194108142302651,0.15750646591186523,0.0015461054593339625,6.939629808061148,6,0.21564384414722024,rbf,True,"OrderedDict([('C', 6.939629808061148), ('degree', 6), ('epsilon', 0.21564384414722024), ('kernel', 'rbf'), ('shrinking', True)])",-1.9496714093924328,-1.6844532390360396,-1.6682420640139999,-1.7674555708141575,0.1290159148334987,10
5,0.15229376157124838,0.004039701827065086,0.05981214841206869,0.0005683122923453014,9.32210410138517,3,0.2876563409952791,sigmoid,False,"OrderedDict([('C', 9.32210410138517), ('degree', 3), ('epsilon', 0.2876563409952791), ('kernel', 'sigmoid'), ('shrinking', False)])",-9.609265525616564,-5.160046506714373,-4.279525357976009,-6.349612463435649,2.332785593474455,48
6,0.12843616803487143,0.0012531102297112483,0.0542756716410319,0.0021472225934433533,17.64670691987825,3,0.4838833429269125,poly,False,"OrderedDict([('C', 17.64670691987825), ('degree', 3), ('epsilon', 0.4838833429269125), ('kernel', 'poly'), ('shrinking', False)])",-8.230028087147334,-2.6454965176475693,-2.340847552902924,-4.405457385899275,2.7072382649191646,46
7,0.1315582593282064,0.007013520872844534,0.05682841936747233,0.001975433778449411,8.163360173140031,4,0.7844708584686105,sigmoid,False,"OrderedDict([('C', 8.163360173140031), ('degree', 4), ('epsilon', 0.7844708584686105), ('kernel', 'sigmoid'), ('shrinking', False)])",-7.72149124587894,-3.8766961866413987,-3.9059975134719114,-5.168061648664083,1.8055870094216129,47
8,0.13691115379333496,0.0015329425453751895,0.1453088124593099,0.0018640518441920143,14.665136683238114,4,0.41867049452489347,rbf,True,"OrderedDict([('C', 14.665136683238114), ('degree', 4), ('epsilon', 0.41867049452489347), ('kernel', 'rbf'), ('shrinking', True)])",-1.9371067391827357,-1.6821420166636056,-1.6795468619462897,-1.7662652059308772,0.12080785244866096,1
9,0.1454157829284668,0.001071231541421949,0.05902814865112305,0.003508378913820222,13.917652764313782,6,0.1411657546619565,poly,False,"OrderedDict([('C', 13.917652764313782), ('degree', 6), ('epsilon', 0.1411657546619565), ('kernel', 'poly'), ('shrinking', False)])",-56.9440736559539,-3.9009287998864446,-2.754342794729229,-21.199781750189857,25.279365336840208,49
10,0.12753764788309732,0.0008864125815794851,0.0534506638844808,0.0010469523185964115,20.0,2,0.6301989827610538,poly,False,"OrderedDict([('C', 20.0), ('degree', 2), ('epsilon', 0.6301989827610538), ('kernel', 'poly'), ('shrinking', False)])",-3.7120095122949905,-2.707182963987736,-2.486367077462487,-2.9685198512484043,0.5333995194335158,45
11,0.12387871742248535,0.0007664045235392284,0.12802958488464355,0.004292876603263174,5.686212648152945,4,0.5745774100024761,rbf,True,"OrderedDict([('C', 5.686212648152945), ('degree', 4), ('epsilon', 0.5745774100024761), ('kernel', 'rbf'), ('shrinking', True)])",-1.9673981789301147,-1.694884970083141,-1.6594955790951849,-1.7739262427028135,0.1375660927924714,32
12,0.15908217430114746,0.0023878545270259225,0.17228476206461588,0.00011253244683232074,9.454678176871463,2,0.001,rbf,True,"OrderedDict([('C', 9.454678176871463), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.943150730324545,-1.67721234405456,-1.682196608882553,-1.7675198944205526,0.12420642391927021,11
13,0.16419283548990884,0.004504088987237934,0.17188501358032227,0.00019666001937386544,13.924275405269212,2,0.001,rbf,True,"OrderedDict([('C', 13.924275405269212), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.9404827311871762,-1.66913960662861,-1.693358834985712,-1.7676603909338329,0.12260319115894491,13
