,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_epsilon,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,7.259125789006551,0.12323157323691165,5.743511279424031,0.15930270980691716,9.427229279846948,2,0.001,rbf,True,"OrderedDict([('C', 9.427229279846948), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.696799266283159,-1.6865695607202433,-1.8189281430806141,-1.7340989900280057,0.06012847702873774,24
16,8.40630062421163,0.6693043310546714,5.926035165786743,0.2488034750354758,12.41447161537699,2,0.001,rbf,False,"OrderedDict([('C', 12.41447161537699), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.703327822202375,-1.6821435636753956,-1.8061511356516327,-1.730540840509801,0.05415952209852316,14
17,8.490958293279013,0.6718649357334809,5.934026479721069,0.12437523143703515,18.74342312250392,2,0.001,rbf,False,"OrderedDict([('C', 18.74342312250392), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7148034360163362,-1.6856943931596726,-1.8009505241386718,-1.7338161177715603,0.04893604998843645,23
18,7.247666676839192,0.08107539542111106,5.758123874664307,0.1289661443577425,11.935944632530305,2,0.001,rbf,True,"OrderedDict([('C', 11.935944632530305), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.702543269357237,-1.6816117844360314,-1.807640603018312,-1.7305985522705267,0.05514308631684121,16
19,8.174416224161783,0.725560217254828,5.930180072784424,0.17868058996459443,10.127378048486461,6,0.001,rbf,False,"OrderedDict([('C', 10.127378048486461), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.6979483055943512,-1.6838167378778066,-1.8152592603935587,-1.7323414346219055,0.05891490855211153,21
20,8.417958418528238,0.6524708882386471,5.914858500162761,0.22576136284586948,1.0,2,0.001,rbf,True,"OrderedDict([('C', 1.0), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.8514471165728825,-1.9020229645745115,-1.9517919261532866,-1.9017540024335602,0.0409660384376037,38
21,7.284053564071655,0.1353021706786036,5.753087600072225,0.12195045962764112,7.020039615435879,6,0.001,rbf,False,"OrderedDict([('C', 7.020039615435879), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.6984717013029325,-1.6971516627716432,-1.83397417895096,-1.743199181008512,0.06418987881807962,30
22,7.69088339805603,0.047218977620769036,5.801284869511922,0.12055702933951373,20.0,2,0.001,rbf,True,"OrderedDict([('C', 20.0), ('degree', 2), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.717737956241093,-1.6867988937968523,-1.8013450820189991,-1.7352939773523148,0.04838297026157805,26
23,7.335615873336792,0.14693957879113934,5.7172157764434814,0.14580264245676483,11.35692912933466,6,0.001,rbf,True,"OrderedDict([('C', 11.35692912933466), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', True)])",-1.7009261494721015,-1.681607834102032,-1.8099202518867812,-1.7308180784869716,0.05648695840406898,18
24,7.3061723709106445,0.18139336516493376,5.6485287348429365,0.11995308488182521,15.382010914037279,6,0.001,rbf,False,"OrderedDict([('C', 15.382010914037279), ('degree', 6), ('epsilon', 0.001), ('kernel', 'rbf'), ('shrinking', False)])",-1.7078605855679556,-1.6821301573128546,-1.80061129127071,-1.7302006780505066,0.05088388464652646,6
