,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,3.4033411343892417,0.15795799643638297,6.298913240432739,1.0337774088317495,1.0,4,1.1118888888888887,3.9287857142857137,rbf,"OrderedDict([('C', 1.0), ('degree', 4), ('epsilon', 1.1118888888888887), ('gamma', 3.9287857142857137), ('kernel', 'rbf')])",-2.614095593949725,-2.9850745330875674,-2.7434775821062733,-2.7808825697145214,0.1537437112956488,17
1,0.8518888155619303,0.09770299265883158,1.9938420454661052,0.3660353903277756,1.0,4,4.444555555555556,3.9287857142857137,rbf,"OrderedDict([('C', 1.0), ('degree', 4), ('epsilon', 4.444555555555556), ('gamma', 3.9287857142857137), ('kernel', 'rbf')])",-2.84023716852223,-3.0959740843612353,-3.0253969818568787,-2.987202744913448,0.10784075399241794,37
2,0.9769087632497152,0.056688651343168486,2.2443458239237466,0.11015569977044383,17.285714285714285,3,3.8891111111111107,2.1434285714285712,rbf,"OrderedDict([('C', 17.285714285714285), ('degree', 3), ('epsilon', 3.8891111111111107), ('gamma', 2.1434285714285712), ('kernel', 'rbf')])",-2.904600656942989,-3.152948620220478,-3.0862730931405205,-3.047940790101329,0.1049482469545046,40
3,1.4665843645731609,0.11503265448953345,0.687345822652181,0.028417043440416605,17.285714285714285,4,2.2227777777777775,2.5004999999999997,poly,"OrderedDict([('C', 17.285714285714285), ('degree', 4), ('epsilon', 2.2227777777777775), ('gamma', 2.5004999999999997), ('kernel', 'poly')])",-3.4538803206232607,-4.550724884966284,-12.346649799582867,-6.783751668390804,3.958968191595492,49
4,1.9094845453898113,0.14001357303678105,0.9115233421325684,0.06642232036280073,18.642857142857142,3,1.1118888888888887,0.7151428571428571,poly,"OrderedDict([('C', 18.642857142857142), ('degree', 3), ('epsilon', 1.1118888888888887), ('gamma', 0.7151428571428571), ('kernel', 'poly')])",-2.549275880332414,-2.849147422785306,-6.819949262919188,-4.0727908553456365,1.9463881460660768,47
5,1.4920358657836914,0.2218059418902241,0.6494735876719157,0.0203169754167465,15.928571428571429,5,2.2227777777777775,0.35807142857142854,poly,"OrderedDict([('C', 15.928571428571429), ('degree', 5), ('epsilon', 2.2227777777777775), ('gamma', 0.35807142857142854), ('kernel', 'poly')])",-5.684329291986825,-9.144837106876848,-179.82690887805492,-64.88535842563952,81.2882270848126,50
6,0.7078275680541992,0.04868392460810424,0.18400470415751138,0.00836314177113377,2.357142857142857,4,4.444555555555556,1.429285714285714,poly,"OrderedDict([('C', 2.357142857142857), ('degree', 4), ('epsilon', 4.444555555555556), ('gamma', 1.429285714285714), ('kernel', 'poly')])",-3.115488764860577,-3.5494312420092307,-9.621112950729843,-5.428677652533217,2.969788074991463,48
7,2.270491361618042,0.10148224195379507,5.884030898412068,0.4782670779308671,6.428571428571429,2,1.1118888888888887,2.1434285714285712,rbf,"OrderedDict([('C', 6.428571428571429), ('degree', 2), ('epsilon', 1.1118888888888887), ('gamma', 2.1434285714285712), ('kernel', 'rbf')])",-2.6850096838458843,-3.008324395526305,-2.863559408934024,-2.852297829435404,0.13223266887536073,25
8,0.77127472559611,0.030453482487963965,1.7091348965962727,0.07001797559089398,14.571428571428573,3,4.444555555555556,2.1434285714285712,rbf,"OrderedDict([('C', 14.571428571428573), ('degree', 3), ('epsilon', 4.444555555555556), ('gamma', 2.1434285714285712), ('kernel', 'rbf')])",-2.9698888181984002,-3.215237478359781,-3.1546240603416233,-3.1132501189666013,0.10434827431706434,43
9,1.250958998998006,0.20185317960008442,0.46920379002888996,0.13274595003729012,14.571428571428573,3,2.778222222222222,2.1434285714285712,poly,"OrderedDict([('C', 14.571428571428573), ('degree', 3), ('epsilon', 2.778222222222222), ('gamma', 2.1434285714285712), ('kernel', 'poly')])",-2.505573552926927,-2.7834499262788444,-5.0424864132252045,-3.4438366308103254,1.1360940878959391,45
10,1.9285228252410889,0.5693251774408651,0.8835435708363851,0.2298103801639883,14.571428571428573,3,1.6673333333333331,3.2146428571428567,poly,"OrderedDict([('C', 14.571428571428573), ('degree', 3), ('epsilon', 1.6673333333333331), ('gamma', 3.2146428571428567), ('kernel', 'poly')])",-2.5304030938442987,-2.81742375680673,-6.300880732361013,-3.88290252767068,1.713779286452403,46
11,1.5383998552958171,0.24132933839449178,0.6243673165639242,0.10331586535054693,14.571428571428573,2,2.778222222222222,0.001,poly,"OrderedDict([('C', 14.571428571428573), ('degree', 2), ('epsilon', 2.778222222222222), ('gamma', 0.001), ('kernel', 'poly')])",-2.5390438251271266,-2.784089306566534,-3.338927074628866,-2.887353402107509,0.3346151105168317,29
12,0.9758119583129883,0.0963754809460179,2.345489501953125,0.17575087523657873,20.0,2,3.8891111111111107,1.429285714285714,rbf,"OrderedDict([('C', 20.0), ('degree', 2), ('epsilon', 3.8891111111111107), ('gamma', 1.429285714285714), ('kernel', 'rbf')])",-2.904600656942989,-3.152948620220478,-3.0862730931405205,-3.047940790101329,0.1049482469545046,40
13,2.147433360417684,0.09093174535780227,5.455764929453532,0.19955603868196647,15.928571428571429,4,1.1118888888888887,1.429285714285714,rbf,"OrderedDict([('C', 15.928571428571429), ('degree', 4), ('epsilon', 1.1118888888888887), ('gamma', 1.429285714285714), ('kernel', 'rbf')])",-2.6942522462104392,-3.0145598524385497,-2.8766617032549298,-2.8618246006346397,0.13118522620711867,26
