,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,0.0029877026875813804,0.0007729707892092069,0.1638505458831787,0.009844330560654152,300,50,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 50), ('p', 1)])",-1.9400189379347825,-2.21235230746594,-2.1512523333333333,-2.1012078595780186,0.11667534173975598,35
21,0.0027795632680257163,0.0001923089178869204,0.14177378018697104,0.002890322256949986,215,22,1,"OrderedDict([('leaf_size', 215), ('n_neighbors', 22), ('p', 1)])",-1.922407925889328,-2.148713880480555,-2.1286711177347244,-2.0665976413682023,0.1022853317018313,22
22,0.0030252933502197266,0.0004803523591990088,0.14664491017659506,0.007018609354061288,300,3,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 3), ('p', 1)])",-2.2015379864130433,-2.319434458673933,-2.209120378870674,-2.2433642746525497,0.05387873941627727,49
23,0.003478447596232096,0.00037883691078424464,0.14193463325500488,0.008339049894135125,300,10,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 10), ('p', 1)])",-1.9664846929347828,-2.108295159945504,-2.0990647964480873,-2.0579482164427914,0.06478416474184948,18
24,0.0031433900197347007,0.0003050810406902254,0.14676006635030112,0.002718983848927427,3,10,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 10), ('p', 1)])",-1.9664846929347828,-2.108295159945504,-2.0990647964480873,-2.0579482164427914,0.06478416474184948,18
25,0.002854426701863607,0.0004104725734956914,0.15157421429951987,0.004536802243366118,299,39,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 39), ('p', 1)])",-1.9267295479375697,-2.1792914863410884,-2.1424584468964554,-2.082826493725038,0.11139677003640125,31
26,0.003974040349324544,0.0008971999647686484,0.18302623430887857,0.007942196196056696,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9188501065821255,-2.1226736462306994,-2.124233329538555,-2.0552523607837934,0.09645306066157257,1
27,0.0034913221995035806,0.0007423871507218106,0.1883991559346517,0.02396165721819531,300,27,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 27), ('p', 1)])",-1.9305251427133656,-2.1539315916843274,-2.139784067698846,-2.07474693403218,0.10214363066171614,27
28,0.0029067198435465493,0.000203190484610876,0.02247508366902669,0.0019850168901844574,300,37,2,"OrderedDict([('leaf_size', 300), ('n_neighbors', 37), ('p', 2)])",-1.9844032793037605,-2.2316906022534795,-2.2237503408654558,-2.1466147408075655,0.11474662121424399,42
29,0.0029664039611816406,0.0004030525607523483,0.16150911649068198,0.023125245871650962,300,12,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 12), ('p', 1)])",-1.9927034988677534,-2.1049418365122614,-2.1089564742714026,-2.068867269883806,0.05388085213767829,24
