,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.030728816986083984,0.0030392417948548575,1.5645294189453125,0.09961685114823311,52,8,1,"OrderedDict([('leaf_size', 52), ('n_neighbors', 8), ('p', 1)])",-1.897835105638587,-2.0069710688010898,-2.022794855532787,-1.9758670099908213,0.055553767524562744,1
1,0.03686110178629557,0.002121778300305809,1.6022233963012695,0.09970708090839313,53,45,1,"OrderedDict([('leaf_size', 53), ('n_neighbors', 45), ('p', 1)])",-1.9281828035628021,-2.129789008053285,-2.08540348099575,-2.047791764203945,0.08649565057382846,33
2,0.04532337188720703,0.010404753947714517,0.29398369789123535,0.014936398835374629,79,36,2,"OrderedDict([('leaf_size', 79), ('n_neighbors', 36), ('p', 2)])",-2.018904156476449,-2.2092047904178016,-2.156128612097753,-2.128079186330668,0.08018171252023981,42
3,0.037766059239705406,0.011204668534896609,1.5752942562103271,0.1218377478392883,83,45,1,"OrderedDict([('leaf_size', 83), ('n_neighbors', 45), ('p', 1)])",-1.9281828035628021,-2.129789008053285,-2.08540348099575,-2.047791764203945,0.08649565057382846,33
4,0.03591489791870117,0.002299448731850429,1.6114532947540283,0.11746966757487251,94,40,1,"OrderedDict([('leaf_size', 94), ('n_neighbors', 40), ('p', 1)])",-1.9228392647418482,-2.1234469172343324,-2.067335530737705,-2.0378739042379617,0.08450581099010923,31
5,0.04745960235595703,0.0033286984994194725,0.37076306343078613,0.012866351738800757,20,36,2,"OrderedDict([('leaf_size', 20), ('n_neighbors', 36), ('p', 2)])",-2.018904156476449,-2.2092047904178016,-2.156128612097753,-2.128079186330668,0.08018171252023981,42
6,0.048511107762654625,0.004497124291486403,0.33914875984191895,0.027922494330630387,80,31,2,"OrderedDict([('leaf_size', 80), ('n_neighbors', 31), ('p', 2)])",-1.9993502232643758,-2.192215534235739,-2.1442479724131855,-2.1119379099711,0.08198460077062736,41
7,0.04646635055541992,0.008399642235374719,0.3527956008911133,0.01994802217342563,62,15,2,"OrderedDict([('leaf_size', 62), ('n_neighbors', 15), ('p', 2)])",-1.9919899204710148,-2.146522420163488,-2.0949402726775954,-2.077817537770699,0.06423895185591548,36
8,0.039860169092814125,0.008096074492066457,1.5953699747721355,0.06693248440319825,59,18,1,"OrderedDict([('leaf_size', 59), ('n_neighbors', 18), ('p', 1)])",-1.9017554900362317,-2.063840282167726,-1.9905698667273828,-1.9853885463104468,0.06627218884280518,17
9,0.03215559323628744,0.0019428676453610446,1.6764479478200276,0.03022742245900439,26,49,1,"OrderedDict([('leaf_size', 26), ('n_neighbors', 49), ('p', 1)])",-1.94131985398181,-2.1424057023299783,-2.0917630855916136,-2.0584962139678002,0.08539669455820907,35
