,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01782822608947754,0.0014144350276071164,0.5184380213419596,0.030551307345079996,33,22,2,"OrderedDict([('leaf_size', 33), ('n_neighbors', 22), ('p', 2)])",-2.425019577055596,-2.3904839850527355,-2.3697497043493607,-2.395084422152564,0.022797115656342324,44
1,0.016229708989461262,0.0004478258481417303,0.8795868555704752,0.05022011226906045,84,42,1,"OrderedDict([('leaf_size', 84), ('n_neighbors', 42), ('p', 1)])",-2.395678380843413,-2.3524873440139853,-2.3354004390963747,-2.3611887213179243,0.025365896272409587,26
2,0.02002294858296712,0.00018713011730994223,0.9002339839935303,0.1499839075092841,14,22,1,"OrderedDict([('leaf_size', 14), ('n_neighbors', 22), ('p', 1)])",-2.4148040589894944,-2.371165191713492,-2.354384015687505,-2.3801177554634974,0.02546575094025951,40
3,0.022347688674926758,0.000485386071255686,0.4430250326792399,0.024910737511663027,8,3,1,"OrderedDict([('leaf_size', 8), ('n_neighbors', 3), ('p', 1)])",-2.668003978928299,-2.647093980448396,-2.6277317890422776,-2.6476099161396576,0.016445099812853674,50
4,0.019604285558064777,0.00044877112834837624,0.6838084061940511,0.030492540089684488,14,35,1,"OrderedDict([('leaf_size', 14), ('n_neighbors', 35), ('p', 1)])",-2.3991137836629624,-2.355673244006474,-2.3381138739101854,-2.3643003005265406,0.025639381500757116,30
5,0.01780104637145996,0.0004373657838983033,0.7625916798909506,0.047862233063356366,38,38,1,"OrderedDict([('leaf_size', 38), ('n_neighbors', 38), ('p', 1)])",-2.3965763384318923,-2.3550797609690006,-2.3350874942176407,-2.3622478645395115,0.025609318255917456,27
6,0.01681971549987793,0.00022903981650910433,1.06696351369222,0.03585538282337512,82,45,1,"OrderedDict([('leaf_size', 82), ('n_neighbors', 45), ('p', 1)])",-2.39446567227943,-2.3519770268432207,-2.3357195950915544,-2.3607207647380686,0.024767116781750663,24
7,0.02231756846110026,0.000766140321163761,0.6024874846140543,0.04618414098532286,13,26,2,"OrderedDict([('leaf_size', 13), ('n_neighbors', 26), ('p', 2)])",-2.417281867661943,-2.3857047206643203,-2.363016322752815,-2.388667637026359,0.022252662703557947,43
8,0.018129666646321613,0.0001682081328363416,0.5329479376475016,0.03642498887197561,34,28,2,"OrderedDict([('leaf_size', 34), ('n_neighbors', 28), ('p', 2)])",-2.4137683447153893,-2.384345312362992,-2.3581099190907593,-2.385407858723047,0.022734875402174018,41
9,0.017522573471069336,0.00023554146797952544,2.3891552289326987,0.0778062269523835,52,32,1,"OrderedDict([('leaf_size', 52), ('n_neighbors', 32), ('p', 1)])",-2.403062224184783,-2.362989662035709,-2.3422885352494967,-2.369446807156663,0.02522738405034668,31
10,0.026929616928100586,0.00046633995541379953,0.5098823706309,0.04782924131198763,3,50,2,"OrderedDict([('leaf_size', 3), ('n_neighbors', 50), ('p', 2)])",-2.405283371770595,-2.366468571897318,-2.3529903078631005,-2.3749140838436715,0.022168087231202747,34
11,0.01632070541381836,0.0005420746180464185,1.4091903368632,0.6732197875971034,100,50,1,"OrderedDict([('leaf_size', 100), ('n_neighbors', 50), ('p', 1)])",-2.392063626699085,-2.348390929929729,-2.334207300888697,-2.3582206191725037,0.02462120633419592,1
12,0.0238343079884847,0.000392127384875835,1.5937506357828777,0.07849716827917798,5,50,1,"OrderedDict([('leaf_size', 5), ('n_neighbors', 50), ('p', 1)])",-2.392063626699085,-2.348390929929729,-2.334207300888697,-2.3582206191725037,0.02462120633419592,1
13,0.027680317560831707,0.0006218633102171761,1.9540551503499348,0.09089413428256447,3,49,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 49), ('p', 1)])",-2.393109155597651,-2.348788955847189,-2.335406250691131,-2.3591014540453235,0.024659913800574283,21
14,0.01605065663655599,0.0002247426431324979,0.5906023979187012,0.057163177954151954,98,39,2,"OrderedDict([('leaf_size', 98), ('n_neighbors', 39), ('p', 2)])",-2.407395154319222,-2.3736313259017385,-2.354871283452431,-2.3786325878911305,0.02173244454454732,38
15,0.028090159098307293,0.0005917414755827735,0.8049429257710775,0.06325958915266185,3,50,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 50), ('p', 1)])",-2.392063626699085,-2.348390929929729,-2.334207300888697,-2.3582206191725037,0.02462120633419592,1
16,0.02563325564066569,0.001612211234152564,0.7814388275146484,0.231655168152475,4,15,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 15), ('p', 1)])",-2.4373485495518685,-2.397781401740045,-2.3783970816987825,-2.4045090109968985,0.02453248778311509,45
17,0.0155792236328125,0.00031363798700706394,1.8247462113698323,0.597800175117955,100,36,1,"OrderedDict([('leaf_size', 100), ('n_neighbors', 36), ('p', 1)])",-2.3985303618182683,-2.354676015930494,-2.337274575332343,-2.363493651027035,0.02577312374062219,29
18,0.01611216862996419,0.00028093050015402874,0.8303879896799723,0.07113788414029637,99,27,1,"OrderedDict([('leaf_size', 99), ('n_neighbors', 27), ('p', 1)])",-2.408189008904356,-2.3669572635668796,-2.3469665016457353,-2.3740375913723235,0.02549048358547919,33
19,0.01661968231201172,0.0003431856910533284,1.2608275413513184,0.554677552974811,99,19,1,"OrderedDict([('leaf_size', 99), ('n_neighbors', 19), ('p', 1)])",-2.418037441338974,-2.3829255933638773,-2.361098416730999,-2.387353817144617,0.02345520560865064,42
