,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05717881520589193,0.006130537410025875,3.055988391240438,0.13508297198462596,50,15,1,"OrderedDict([('leaf_size', 50), ('n_neighbors', 15), ('p', 1)])",-1.8964951985507248,-2.102860770390554,-2.026308370673952,-2.008554779871744,0.08517855676938942,31
1,0.05983074506123861,0.004033412173630785,3.0494489669799805,0.13582433495600424,57,30,1,"OrderedDict([('leaf_size', 57), ('n_neighbors', 30), ('p', 1)])",-1.9006726655797095,-2.1394821673024524,-2.0202059446265936,-2.0201202591695853,0.09749358965171112,35
2,0.08029747009277344,0.017336453044626502,0.4197684129079183,0.021660658904633836,24,5,2,"OrderedDict([('leaf_size', 24), ('n_neighbors', 5), ('p', 2)])",-1.9999193831521738,-2.291530059945504,-2.128953957923497,-2.140134467007058,0.11931177517325973,48
3,0.0675646464029948,0.012351182342353037,3.2714832623799643,0.09947391533359107,29,14,1,"OrderedDict([('leaf_size', 29), ('n_neighbors', 14), ('p', 1)])",-1.9014263082298135,-2.1015171963799144,-2.0315347601483214,-2.01149275491935,0.08290698547317003,33
4,0.08410088221232097,0.014935001330905771,0.4477545420328776,0.029176608807691427,18,26,2,"OrderedDict([('leaf_size', 18), ('n_neighbors', 26), ('p', 2)])",-1.993496223557692,-2.215525629951792,-2.1312148656998735,-2.1134122397364528,0.09151307536567002,44
5,0.06673741340637207,0.014844136348372497,3.1684768199920654,0.11940977006812636,59,49,1,"OrderedDict([('leaf_size', 59), ('n_neighbors', 49), ('p', 1)])",-1.9524753022959183,-2.173291437301897,-2.0933140035128806,-2.0730269143702316,0.09128203860985272,40
6,0.08193651835123698,0.015723241519298478,0.4054671923319499,0.03718620660936582,8,16,2,"OrderedDict([('leaf_size', 8), ('n_neighbors', 16), ('p', 2)])",-1.9556754906589673,-2.1927376566757495,-2.0992283232581967,-2.0825471568643046,0.09749637129431242,41
7,0.08862622578938802,0.0009310758325301349,0.46422696113586426,0.007411488716350025,10,29,2,"OrderedDict([('leaf_size', 10), ('n_neighbors', 29), ('p', 2)])",-2.007535889149175,-2.228418382223057,-2.1561773737516488,-2.130710548374627,0.09195538169032919,46
8,0.06771230697631836,0.016816587397663205,3.062410831451416,0.13599594724971484,65,38,1,"OrderedDict([('leaf_size', 65), ('n_neighbors', 38), ('p', 1)])",-1.9214029857694508,-2.1754742183421767,-2.0587186823410986,-2.0518652954842422,0.1038372909534057,37
9,0.05845014254252116,0.0030868462481141164,3.349529425303141,0.006170504124251805,28,42,1,"OrderedDict([('leaf_size', 28), ('n_neighbors', 42), ('p', 1)])",-1.9257175811982403,-2.173231784611392,-2.0658938393832944,-2.054947735064309,0.10134325540009513,38
10,0.06046644846598307,0.0026515925999944356,3.1406888167063394,0.19057309697557853,22,21,1,"OrderedDict([('leaf_size', 22), ('n_neighbors', 21), ('p', 1)])",-1.884901377199793,-2.0958726852212273,-2.0019381554774918,-1.9942374059661707,0.08630063483484471,22
11,0.06076169013977051,0.009084471327923446,3.077725887298584,0.2253675608595126,100,3,1,"OrderedDict([('leaf_size', 100), ('n_neighbors', 3), ('p', 1)])",-2.0350961757246373,-2.16559666030881,-2.177772983606557,-2.126155273213335,0.06458010601237767,45
12,0.06425897280375163,0.0073687333166791704,3.098005930582682,0.15671493184843516,3,20,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 20), ('p', 1)])",-1.8870089326086956,-2.100611289237057,-1.9998061250000003,-1.9958087822819177,0.08724859407043682,26
13,0.06131482124328613,0.004715358470457504,3.1875673135121665,0.1993085423854122,3,24,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 24), ('p', 1)])",-1.9007382805706523,-2.0944546554268846,-1.9981479913479052,-1.9977803091151474,0.07908480622946605,27
