,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,0.006713151931762695,0.0005609697172739803,0.26468896865844727,0.00395628727422161,300,32,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 32), ('p', 1)])",-1.9725434345278532,-2.2268068711682565,-2.120238052851776,-2.106529452849295,0.104254234409825,16
21,0.006795644760131836,0.00038811005338031086,0.269567330678304,0.012043493518353666,300,23,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 23), ('p', 1)])",-1.998259996219282,-2.2117618148323657,-2.1265491334046094,-2.1121903148187524,0.08775111923753334,22
22,0.006813446680704753,0.00047692776190086833,0.26934385299682617,0.009237101673607622,300,50,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 50), ('p', 1)])",-2.0132675504347826,-2.2534397112806546,-2.1326885659562844,-2.1331319425572404,0.09805037531273253,34
23,0.006531953811645508,0.000267505858246146,0.26919881502787274,0.012412828508817971,299,11,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 11), ('p', 1)])",-2.0142261022727275,-2.213130720336884,-2.141461883010432,-2.1229395685400143,0.0822519254964801,30
24,0.00635520617167155,3.0063018746378937e-05,0.2592323621114095,0.0008021537338272569,4,19,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 19), ('p', 1)])",-1.990979887299771,-2.1987357953535063,-2.1145747572620075,-2.101430146638428,0.08532375567660766,10
25,0.006338040033976237,0.00013925023932378916,0.2711042563120524,0.0164834539488265,161,33,1,"OrderedDict([('leaf_size', 161), ('n_neighbors', 33), ('p', 1)])",-1.9664666199769432,-2.2348919914127654,-2.117574624523928,-2.1063110786378787,0.10987324699264492,14
26,0.006917874018351237,0.0005889354700569663,0.26913658777872723,0.009405666919124162,299,43,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 43), ('p', 1)])",-1.998047743111729,-2.2419490607692794,-2.1382618345406024,-2.126086212807204,0.0999438092537283,31
27,0.006653785705566406,0.000636043425658069,0.27157115936279297,0.01607089301497233,3,19,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 19), ('p', 1)])",-1.990979887299771,-2.1987357953535063,-2.1145747572620075,-2.101430146638428,0.08532375567660766,10
28,0.006956577301025391,0.0005841192258119577,0.2615044116973877,0.0004507270290503538,4,15,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 15), ('p', 1)])",-2.006170896376812,-2.200958108265213,-2.133019081785063,-2.1133826954756962,0.0807246564121201,24
29,0.0069599151611328125,0.0007462025689177749,0.26267457008361816,0.00600229235592328,15,18,1,"OrderedDict([('leaf_size', 15), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
30,0.006536722183227539,0.00034948688618825004,0.2650744915008545,0.004095752015997202,4,18,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
31,0.006730318069458008,0.0006503048743309848,0.27402544021606445,0.0176990060410594,299,36,1,"OrderedDict([('leaf_size', 299), ('n_neighbors', 36), ('p', 1)])",-1.9801352727204107,-2.233125870950651,-2.1244929200060714,-2.1125846878923777,0.10362565702977526,23
32,0.00652925173441569,0.0004640228022835871,0.2610188325246175,0.001452068377839493,3,18,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
33,0.006865898768107097,0.0007188761091160904,0.2619139353434245,0.004636518256667696,4,18,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
34,0.007013003031412761,0.0007326719010590794,0.12254826227823894,0.002877155795952291,297,17,2,"OrderedDict([('leaf_size', 297), ('n_neighbors', 17), ('p', 2)])",-2.1204144961636833,-2.329131357108511,-2.2355574485695917,-2.2283677672805955,0.085359829148703,44
35,0.006793657938639323,0.0007284645842003437,0.27182984352111816,0.01566462618358949,3,19,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 19), ('p', 1)])",-1.990979887299771,-2.1987357953535063,-2.1145747572620075,-2.101430146638428,0.08532375567660766,10
36,0.006659189860026042,0.0008097167260904725,0.27089707056681317,0.01475178791698842,9,30,1,"OrderedDict([('leaf_size', 9), ('n_neighbors', 30), ('p', 1)])",-1.9748259903079708,-2.2289714098092643,-2.1155696884335153,-2.1064556961835836,0.1039543880889466,15
37,0.006804863611857097,0.0007953571456597465,0.26077787081400555,0.0014166921090458782,3,19,1,"OrderedDict([('leaf_size', 3), ('n_neighbors', 19), ('p', 1)])",-1.990979887299771,-2.1987357953535063,-2.1145747572620075,-2.101430146638428,0.08532375567660766,10
38,0.007029374440511067,0.0013338877002703783,0.12516387303670248,0.0028125260703611016,4,43,2,"OrderedDict([('leaf_size', 4), ('n_neighbors', 43), ('p', 2)])",-2.093783199886249,-2.352719944933781,-2.245232806836955,-2.2305786505523284,0.10621712889568342,46
39,0.0058896541595458984,0.000608271292226955,0.2594118118286133,0.0017254394903074386,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
40,0.005930026372273763,0.0006963987082907872,0.2677930990854899,0.01499420904437555,12,18,1,"OrderedDict([('leaf_size', 12), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
41,0.006956418355305989,0.0010562562912356,0.12239861488342285,0.0022412046546687165,7,32,2,"OrderedDict([('leaf_size', 7), ('n_neighbors', 32), ('p', 2)])",-2.0886056438519023,-2.332499388709128,-2.2420426121926234,-2.2210492149178847,0.10066969667174468,39
42,0.00667874018351237,0.0008435415176223744,0.2700636386871338,0.010128995394448823,4,45,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 45), ('p', 1)])",-2.002652298550725,-2.2431644528004844,-2.1330752582877963,-2.1262973365463353,0.09830557547028229,32
43,0.006650288899739583,0.0008300142195067972,0.26994872093200684,0.012586927032573542,5,13,1,"OrderedDict([('leaf_size', 5), ('n_neighbors', 13), ('p', 1)])",-2.0028379968645487,-2.205147971075246,-2.1503942776376626,-2.1194600818591525,0.0854401340808509,26
44,0.006869951883951823,0.0010870097235603897,0.2687968413035075,0.01062695193129171,9,9,1,"OrderedDict([('leaf_size', 9), ('n_neighbors', 9), ('p', 1)])",-2.068211781702899,-2.2283752670299726,-2.1392001350941103,-2.1452623946089937,0.06552683293047853,36
45,0.006416479746500651,0.0007784277722505359,0.27013270060221356,0.013017873419172049,4,41,1,"OrderedDict([('leaf_size', 4), ('n_neighbors', 41), ('p', 1)])",-1.9934726605249202,-2.2412998145809793,-2.128343006664001,-2.1210384939233,0.1013067668080986,29
46,0.006204048792521159,0.0008032631142363979,0.1218091646830241,0.002713541303807309,4,20,2,"OrderedDict([('leaf_size', 4), ('n_neighbors', 20), ('p', 2)])",-2.122295380298913,-2.3289558664850136,-2.234688119945355,-2.228646455576427,0.0844768821194254,45
47,0.006493012110392253,0.001028665118770188,0.12114389737447102,0.0008567697910662051,299,40,2,"OrderedDict([('leaf_size', 299), ('n_neighbors', 40), ('p', 2)])",-2.092457850883152,-2.340820010626703,-2.2439334269125686,-2.225737096140808,0.10220655699215775,43
48,0.006146748860677083,0.0007869297025724409,0.27031636238098145,0.012521093158968013,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
49,0.006441911061604817,0.0010060700995413235,0.2696395715077718,0.01209211570636967,300,18,1,"OrderedDict([('leaf_size', 300), ('n_neighbors', 18), ('p', 1)])",-1.9823200792572462,-2.200274922494702,-2.1154868116272008,-2.0993606044597164,0.08970737368753451,1
