,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_layer1,param_layer2,param_learning_rate,param_learning_rate_init,param_num_hl,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20,113.5979573726654,11.33541681685017,0.10291361808776855,0.0008601919199142271,tanh,4.6905863892080016e-05,512,1000,366,adaptive,0.08931532733646845,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.6905863892080016e-05), ('batch_size', 512), ('layer1', 1000), ('layer2', 366), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.08931532733646845), ('num_hl', 1), ('solver', 'adam')])",-2.4472050622607853,-2.545728586259398,-2.511335957745924,-2.5014232020887026,0.04082824380920751,3
21,298.3969762325287,50.779990414516746,0.41369954744974774,0.0020078506227613462,tanh,8.541177881913184e-05,512,1510,376,adaptive,0.1,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.541177881913184e-05), ('batch_size', 512), ('layer1', 1510), ('layer2', 376), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.1), ('num_hl', 2), ('solver', 'adam')])",-2.7179218353983634,-2.712123850955532,-2.4356173031762207,-2.621887663176705,0.13173430182740922,7
22,209.57242822647095,15.671830922575305,0.28623755772908527,0.00302558038108189,tanh,8.048516003417081e-05,512,1000,925,adaptive,0.07761007461203492,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.048516003417081e-05), ('batch_size', 512), ('layer1', 1000), ('layer2', 925), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.07761007461203492), ('num_hl', 2), ('solver', 'adam')])",-2.7131607822941395,-3.2943848940856197,-2.8035343897592493,-2.937026688713003,0.25536968293295575,23
23,183.75724013646445,41.741270969523235,0.27620792388916016,0.005835669146374976,tanh,1e-05,256,1000,300,adaptive,0.07877675664059065,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 1e-05), ('batch_size', 256), ('layer1', 1000), ('layer2', 300), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.07877675664059065), ('num_hl', 2), ('solver', 'adam')])",-2.714858770680263,-2.619947645568739,-2.589070123802388,-2.64129218001713,0.05352499592997406,9
24,269.7004388173421,53.01661151616081,0.40006152788798016,0.0034309027576612896,tanh,7.295836036852541e-05,128,1441,656,adaptive,0.06475561281486256,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 7.295836036852541e-05), ('batch_size', 128), ('layer1', 1441), ('layer2', 656), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.06475561281486256), ('num_hl', 2), ('solver', 'adam')])",-2.6253913370213375,-2.526827967159082,-2.94009791043047,-2.6974390715369636,0.1762406849349483,17
25,259.9253029823303,8.265271959089556,0.5355192820231119,0.005281112762057066,tanh,9.259158491537938e-05,32,2000,300,adaptive,0.1,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.259158491537938e-05), ('batch_size', 32), ('layer1', 2000), ('layer2', 300), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.1), ('num_hl', 2), ('solver', 'adam')])",-2.3495892070681754,-2.7403868392246054,-2.4627903993878535,-2.5175888152268784,0.1641804842414146,4
26,455.6226181983948,13.706820087443228,0.5597503980000814,0.008862334744139076,tanh,1e-05,32,2000,1000,adaptive,0.08813087871094227,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 1e-05), ('batch_size', 32), ('layer1', 2000), ('layer2', 1000), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.08813087871094227), ('num_hl', 2), ('solver', 'adam')])",-3.2575335121139504,-3.0123575695208116,-2.6280079730465564,-2.9659663515604393,0.2590877713728281,24
27,57.167107899983726,2.674589513129853,0.08529416720072429,0.0010396808206787189,tanh,0.0001,32,1631,300,adaptive,0.0766339664322799,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('batch_size', 32), ('layer1', 1631), ('layer2', 300), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0766339664322799), ('num_hl', 1), ('solver', 'adam')])",-2.4910632311255614,-2.3945610501153216,-2.6880346228084346,-2.524552968016439,0.12212795564510784,5
28,68.9407856464386,12.299668264903868,0.09050424893697102,0.004000016528456306,tanh,0.0001,32,2000,300,adaptive,0.07446017473071975,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('batch_size', 32), ('layer1', 2000), ('layer2', 300), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.07446017473071975), ('num_hl', 1), ('solver', 'adam')])",-2.6228362394999856,-2.3819455337711473,-3.670515480154516,-2.891765751141883,0.5593719325306264,21
29,157.49917594591776,6.22618460139603,0.2767353852589925,0.005135087910212041,tanh,0.0001,32,1000,300,adaptive,0.1,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('batch_size', 32), ('layer1', 1000), ('layer2', 300), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.1), ('num_hl', 2), ('solver', 'adam')])",-3.808658018242752,-2.756031870087244,-2.9083054779056785,-3.157665122078558,0.46450018015905675,27
