,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_layer1,param_layer2,param_learning_rate,param_learning_rate_init,param_num_hl,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,251.16933226585388,28.26907746116705,0.30497312545776367,0.002190548861875712,tanh,1.7602680735684837e-05,128,1083,670,adaptive,0.061417310604963055,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 1.7602680735684837e-05), ('batch_size', 128), ('layer1', 1083), ('layer2', 670), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.061417310604963055), ('num_hl', 2), ('solver', 'adam')])",-2.8159039195108715,-2.7176585357596474,-2.693479353860065,-2.7423472697101947,0.05294080818396979,17
1,468.56420461336774,71.44035339370937,0.3221890926361084,0.006988854968016606,tanh,5.813877488634044e-05,32,1116,973,adaptive,0.021793102681473893,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 5.813877488634044e-05), ('batch_size', 32), ('layer1', 1116), ('layer2', 973), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.021793102681473893), ('num_hl', 2), ('solver', 'adam')])",-2.6833521499119812,-2.740626783653914,-2.5350393214461926,-2.653006085004029,0.0866303022265729,12
2,326.6724226474762,35.67678289870252,0.5025659402211508,0.008309548469673349,tanh,4.0771930254137786e-05,32,1837,470,adaptive,0.0914419519828283,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.0771930254137786e-05), ('batch_size', 32), ('layer1', 1837), ('layer2', 470), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0914419519828283), ('num_hl', 2), ('solver', 'adam')])",-4.068634385248805,-2.584852347598924,-3.7410340323364757,-3.4648402550614015,0.6364560921054507,28
3,594.0451922416687,21.065245578250956,0.2892484664916992,0.0025060544723364635,tanh,9.986323548372082e-05,8,1047,381,adaptive,0.011930387264907447,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.986323548372082e-05), ('batch_size', 8), ('layer1', 1047), ('layer2', 381), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.011930387264907447), ('num_hl', 2), ('solver', 'adam')])",-2.7725692885381874,-2.53464421127003,-2.4977917002567938,-2.6016684000216705,0.12177811013970287,10
4,203.6016370455424,14.63786308701257,0.20872966448465982,0.0026401899560529666,tanh,1.758502399122354e-05,32,1356,771,adaptive,0.06507718012924293,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 1.758502399122354e-05), ('batch_size', 32), ('layer1', 1356), ('layer2', 771), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.06507718012924293), ('num_hl', 1), ('solver', 'adam')])",-2.6924524370511107,-3.0810068531865262,-2.906459002852047,-2.8933060976965614,0.158899093263839,22
5,616.8871523539225,54.08611327232058,0.5133648713429769,0.003912390352302472,tanh,5.20010405711215e-05,128,1846,802,adaptive,0.021155678979890607,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 5.20010405711215e-05), ('batch_size', 128), ('layer1', 1846), ('layer2', 802), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.021155678979890607), ('num_hl', 2), ('solver', 'adam')])",-2.8053503210186705,-2.8150896598602007,-2.7752345188103664,-2.798558166563079,0.01696482809888353,20
6,368.8278756936391,130.27942077313287,0.3540164629618327,0.004203985645835802,tanh,6.795763303639786e-05,32,1246,883,adaptive,0.005414004399224233,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 6.795763303639786e-05), ('batch_size', 32), ('layer1', 1246), ('layer2', 883), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.005414004399224233), ('num_hl', 2), ('solver', 'adam')])",-3.2481946078243595,-3.0365582253678634,-2.7397455610004338,-3.008166131397552,0.20854206858418103,25
7,281.7212706406911,72.67387417741985,0.4809073607126872,0.005334555410095271,tanh,7.703544902868335e-05,256,1751,554,adaptive,0.09366387389558928,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 7.703544902868335e-05), ('batch_size', 256), ('layer1', 1751), ('layer2', 554), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.09366387389558928), ('num_hl', 2), ('solver', 'adam')])",-2.5947027170279506,-2.6244757845426023,-2.7570957445773168,-2.65875808204929,0.07058956859156587,13
8,202.89769156773886,42.85467568140442,0.1780851682027181,0.0018261355014666143,tanh,6.537611621867118e-05,128,1317,653,adaptive,0.009362017749299545,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 6.537611621867118e-05), ('batch_size', 128), ('layer1', 1317), ('layer2', 653), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.009362017749299545), ('num_hl', 1), ('solver', 'adam')])",-3.4967006716717304,-3.444318626521438,-3.4993538914068822,-3.48012439653335,0.025341662249481842,29
9,268.3736339410146,31.718503732844148,0.20558961232503256,0.0029026490679796837,tanh,4.459067266512911e-05,128,1257,755,adaptive,0.007388053491323744,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.459067266512911e-05), ('batch_size', 128), ('layer1', 1257), ('layer2', 755), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.007388053491323744), ('num_hl', 1), ('solver', 'adam')])",-3.541194212435801,-3.4084346543425323,-3.5909343034102115,-3.5135210567295148,0.07703195500359908,30
