,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_layer1,param_layer2,param_learning_rate,param_learning_rate_init,param_num_hl,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10,13529.6136581103,5223.818895249309,0.9973405996958414,0.004507283933318436,tanh,0.0001,8,2000,1000,adaptive,0.0001,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('batch_size', 8), ('layer1', 2000), ('layer2', 1000), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0001), ('num_hl', 2), ('solver', 'adam')])",-2.4606229961593753,-2.3400359080063002,-2.3169261367107556,-2.3725283469588105,0.06300272901846415,2
11,431.1838568051656,7.586941899131414,0.7535481452941895,0.002215518557749701,tanh,8.412708426424497e-05,8,1702,810,adaptive,0.017133454861976538,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.412708426424497e-05), ('batch_size', 8), ('layer1', 1702), ('layer2', 810), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.017133454861976538), ('num_hl', 2), ('solver', 'adam')])",-5.115998379720841,-2.758685969801068,-6.406927094155543,-4.760537147892484,1.5104481323672347,29
12,138.03701448440552,71.64902320927918,0.7157711187998453,0.0015127554737738539,tanh,0.0001,256,1962,612,adaptive,0.033010193916217,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 0.0001), ('batch_size', 256), ('layer1', 1962), ('layer2', 612), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.033010193916217), ('num_hl', 2), ('solver', 'adam')])",-2.6216330417859868,-2.4583390848417683,-2.4530380786765615,-2.5110034017681055,0.07825689790451013,16
13,870.7699777285258,507.56037015861773,0.4316357771555583,0.0013989761376939104,tanh,9.78385459813503e-05,32,1246,505,adaptive,0.0001,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.78385459813503e-05), ('batch_size', 32), ('layer1', 1246), ('layer2', 505), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0001), ('num_hl', 2), ('solver', 'adam')])",-2.427137990153872,-2.4126548538611625,-2.3693378003204235,-2.4030435481118193,0.024556036390959424,4
14,6169.478912432988,1282.7166257658876,0.9941644668579102,0.0011405612574982885,tanh,4.0452207297010054e-05,8,2000,1000,adaptive,0.000908885397701262,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.0452207297010054e-05), ('batch_size', 8), ('layer1', 2000), ('layer2', 1000), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.000908885397701262), ('num_hl', 2), ('solver', 'adam')])",-2.454151731548728,-2.540940102569739,-2.3512716906450777,-2.448787841587848,0.07752464170460066,11
15,11.034572919209799,1.5123290193863335,0.1216575304667155,0.00043724421833566415,tanh,4.103495529860729e-05,256,1119,838,adaptive,0.05614990497593224,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.103495529860729e-05), ('batch_size', 256), ('layer1', 1119), ('layer2', 838), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.05614990497593224), ('num_hl', 1), ('solver', 'adam')])",-2.4403420575738823,-2.4108174464964978,-2.4784591788310366,-2.4432062276338056,0.02768878943909093,10
16,7.871916135152181,2.103696329909253,0.09658630688985188,0.0009571710958388981,tanh,4.994604098553435e-05,128,1760,658,adaptive,0.05541170646954279,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.994604098553435e-05), ('batch_size', 128), ('layer1', 1760), ('layer2', 658), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.05541170646954279), ('num_hl', 1), ('solver', 'adam')])",-2.4608667957605164,-2.400249453325678,-2.4280768359152622,-2.4297310283338187,0.024774554357025583,8
17,384.84082237879437,26.33318679372895,0.6510748863220215,0.0012386131329209609,tanh,2.492946748099696e-05,8,1746,616,adaptive,0.011212428935652533,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 2.492946748099696e-05), ('batch_size', 8), ('layer1', 1746), ('layer2', 616), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.011212428935652533), ('num_hl', 2), ('solver', 'adam')])",-2.7292635216676002,-3.6967658591270824,-2.9012517689107287,-3.1090937165684704,0.4214371441089114,23
18,11.018399477005005,1.8184447082679778,0.05409566561381022,0.00041472966468940494,tanh,8.901178632408209e-05,512,1842,364,adaptive,0.02161201067126046,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.901178632408209e-05), ('batch_size', 512), ('layer1', 1842), ('layer2', 364), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.02161201067126046), ('num_hl', 1), ('solver', 'adam')])",-2.6224023169131208,-2.391925998578758,-2.4102917433745876,-2.474873352955489,0.10458783087365882,13
19,77.02123943964641,1.8532572179792295,0.5260938008626302,9.259942164485088e-05,tanh,8.682394360580483e-05,32,1991,327,adaptive,0.0514740048537224,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.682394360580483e-05), ('batch_size', 32), ('layer1', 1991), ('layer2', 327), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0514740048537224), ('num_hl', 2), ('solver', 'adam')])",-3.3764035190759385,-3.922095333225447,-2.6857184246014305,-3.328072425634272,0.505904395440891,24
20,640.1728180249532,57.60351533231424,0.5453330675760905,0.0038112006918066856,tanh,8.444616529076583e-05,8,1302,685,adaptive,0.056641505507728424,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 8.444616529076583e-05), ('batch_size', 8), ('layer1', 1302), ('layer2', 685), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.056641505507728424), ('num_hl', 2), ('solver', 'adam')])",-4.224451660078714,-3.234543434404321,-3.474691922487609,-3.6445623389902146,0.4216013461526047,27
21,23.093265374501545,4.3295887098131,0.12984315554300943,0.0009312425284424509,tanh,4.5349671011937084e-05,512,1557,893,adaptive,0.030337041607745367,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 4.5349671011937084e-05), ('batch_size', 512), ('layer1', 1557), ('layer2', 893), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.030337041607745367), ('num_hl', 1), ('solver', 'adam')])",-2.4532280951694996,-2.419474455357,-2.4297892506247587,-2.434163933717086,0.014122805180905425,9
22,14.33024001121521,1.5508841956401482,0.1087348461151123,0.0009239794453308478,tanh,5.346696656168415e-05,256,1275,745,adaptive,0.023868468040067505,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 5.346696656168415e-05), ('batch_size', 256), ('layer1', 1275), ('layer2', 745), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.023868468040067505), ('num_hl', 1), ('solver', 'adam')])",-2.41806129778561,-2.4307939226855813,-2.425725801157365,-2.424860340542852,0.005233972409002259,6
23,352.5026237169902,53.6233899978638,0.5059599081675211,0.00138188821199472,tanh,9.945425173088408e-05,32,1455,515,adaptive,0.004417432172811124,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.945425173088408e-05), ('batch_size', 32), ('layer1', 1455), ('layer2', 515), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.004417432172811124), ('num_hl', 2), ('solver', 'adam')])",-2.359203010516393,-2.3779523603299073,-2.353218182502691,-2.3634578511163307,0.010536370013600332,1
24,470.89850918451947,30.874808800699025,0.5119878451029459,0.0007474500744274595,tanh,3.331819574714977e-05,128,1941,330,adaptive,0.0001,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 3.331819574714977e-05), ('batch_size', 128), ('layer1', 1941), ('layer2', 330), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0001), ('num_hl', 2), ('solver', 'adam')])",-2.395319918941389,-2.415455299497455,-2.4127064651047694,-2.407827227847871,0.008914916514517618,5
25,8.37189245223999,2.536212084743674,0.11861832936604817,0.018799415464216915,tanh,2.0032087515091142e-05,32,1643,735,adaptive,0.029311366085880555,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 2.0032087515091142e-05), ('batch_size', 32), ('layer1', 1643), ('layer2', 735), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.029311366085880555), ('num_hl', 1), ('solver', 'adam')])",-2.5251242155691345,-2.739400539481749,-2.6098743172123786,-2.6247996907544207,0.08811227999510259,17
26,39.886600414911904,0.09986988868995415,0.052844842274983726,0.0006182403034156747,tanh,9.621098446788933e-05,512,1571,354,adaptive,0.0001,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.621098446788933e-05), ('batch_size', 512), ('layer1', 1571), ('layer2', 354), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.0001), ('num_hl', 1), ('solver', 'adam')])",-2.8289896805719077,-2.7914894095650995,-2.7378125821276753,-2.7860972240882274,0.03741766577736647,19
27,20.379623969395954,2.67565253347832,0.10240697860717773,0.0006842652264261004,tanh,9.473269206591717e-05,256,1137,699,adaptive,0.02785959269774222,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.473269206591717e-05), ('batch_size', 256), ('layer1', 1137), ('layer2', 699), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.02785959269774222), ('num_hl', 1), ('solver', 'adam')])",-2.580279456080404,-2.463278920549354,-2.4466614513194362,-2.496739942649731,0.0594596378454997,14
28,15.901912689208984,2.145094500635968,0.07378983497619629,0.0007543020524232916,tanh,5.366340474442447e-05,512,1200,501,adaptive,0.04532917744352325,1,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 5.366340474442447e-05), ('batch_size', 512), ('layer1', 1200), ('layer2', 501), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.04532917744352325), ('num_hl', 1), ('solver', 'adam')])",-2.4207168302698023,-2.38055203448459,-2.404099627339011,-2.4017894973644682,0.01647837432296065,3
29,249.20371254285178,14.660360417929198,0.46869675318400067,0.00046589411626302515,tanh,9.92051292125683e-05,8,1430,471,adaptive,0.00522149102308614,2,adam,"OrderedDict([('activation', 'tanh'), ('alpha', 9.92051292125683e-05), ('batch_size', 8), ('layer1', 1430), ('layer2', 471), ('learning_rate', 'adaptive'), ('learning_rate_init', 0.00522149102308614), ('num_hl', 2), ('solver', 'adam')])",-2.5282151229763192,-2.4217432030164248,-2.548184274290675,-2.4993808667611397,0.05550013138036688,15
