,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,3.236442963282267,0.8870063651481976,0.0013824303944905598,4.153793293315461e-05,0.03860095262987781,0.4502806650959344,"OrderedDict([('alpha', 0.03860095262987781), ('l1_ratio', 0.4502806650959344)])",-2.0505191660424713,-1.9568768095753017,-2.245148074995073,-2.084181350204282,0.12006925112502598,42
1,13.77413272857666,1.1427111502035296,0.0017319520314534504,0.0002884091211358751,0.008839965795172305,0.24992221925934627,"OrderedDict([('alpha', 0.008839965795172305), ('l1_ratio', 0.24992221925934627)])",-2.455358038470997,-2.4497703450823813,-2.990916366773428,-2.6320149167756024,0.2537919012199532,46
2,14.986385345458984,0.43899046510404444,0.0018086433410644531,0.0003417258298782651,0.0004504410780510891,0.7380484367045512,"OrderedDict([('alpha', 0.0004504410780510891), ('l1_ratio', 0.7380484367045512)])",-3.2838545021972867,-3.276784541805036,-4.0378313278461535,-3.5328234572828254,0.3571061542297727,49
3,0.04286766052246094,0.0010383083589397802,0.0013535022735595703,5.299117748950212e-06,2.1884476711620287,0.5667235440446212,"OrderedDict([('alpha', 2.1884476711620287), ('l1_ratio', 0.5667235440446212)])",-2.4473301232700293,-2.7720555290462423,-2.59549933335431,-2.6049616618901936,0.13273733218935885,45
4,0.24894158045450845,0.14256634010160799,0.0013561248779296875,2.0626537333417384e-05,0.1020608755594377,0.7458219200291876,"OrderedDict([('alpha', 0.1020608755594377), ('l1_ratio', 0.7458219200291876)])",-1.8971212889982625,-1.8644349074797995,-2.0225516915034243,-1.9280359626604955,0.06815187516728195,31
5,13.545862674713135,0.371925292010895,0.00141143798828125,9.664768934897508e-05,0.0038147594506859556,0.2563816547696271,"OrderedDict([('alpha', 0.0038147594506859556), ('l1_ratio', 0.2563816547696271)])",-2.8011209572499247,-2.7954259837672577,-3.455417901466453,-3.0173216141612116,0.3097895800848476,47
6,0.06987524032592773,0.004097188317814992,0.0013655026753743489,1.8319830152735272e-05,1.5982097709848633,0.34745845632275557,"OrderedDict([('alpha', 1.5982097709848633), ('l1_ratio', 0.34745845632275557)])",-2.0882452634168094,-2.358383264125323,-2.263293026598021,-2.236640518046718,0.11188208678710569,43
7,0.1822056770324707,0.08912329249560694,0.0013775030771891277,3.2388871223628385e-05,0.1759120157602753,0.5170269415078745,"OrderedDict([('alpha', 0.1759120157602753), ('l1_ratio', 0.5170269415078745)])",-1.9045084325014388,-1.869426100101166,-2.007671088978547,-1.927201873860384,0.05867517048951629,28
8,0.05115246772766113,0.003154901214403801,0.0013239383697509766,1.0852629353276293e-05,2.634331247093739,0.30472436152264076,"OrderedDict([('alpha', 2.634331247093739), ('l1_ratio', 0.30472436152264076)])",-2.230199556209029,-2.5527409120215965,-2.416233844301134,-2.3997247708439198,0.13219340296743026,44
9,13.851174592971802,0.5588177056245566,0.0013378461201985676,4.460672220276425e-05,0.0019956290668480974,0.5795877789022935,"OrderedDict([('alpha', 0.0019956290668480974), ('l1_ratio', 0.5795877789022935)])",-2.949842028800166,-2.92161306286595,-3.5673191852638064,-3.1462580923099743,0.29795810849741455,48
10,0.4291319052378337,0.17014198820785215,0.0013936360677083333,9.166635421305476e-06,0.286683174895692,0.2,"OrderedDict([('alpha', 0.286683174895692), ('l1_ratio', 0.2)])",-1.924350672519184,-1.8674211752914973,-2.0066746809212757,-1.9328155095773187,0.05716423594848594,33
11,0.935442050298055,0.41964203084816537,0.0014511744181315105,7.630545145267142e-05,0.18413459100775195,0.2,"OrderedDict([('alpha', 0.18413459100775195), ('l1_ratio', 0.2)])",-1.963138827863378,-1.8758808504495206,-2.0352212513610413,-1.9580803098913133,0.06514871343685569,39
12,0.5425301392873129,0.17561890878282654,0.001513083775838216,1.8958233607629697e-05,0.05177889677975112,0.8,"OrderedDict([('alpha', 0.05177889677975112), ('l1_ratio', 0.8)])",-1.978938714265035,-1.897481178027178,-2.1016334191116726,-1.9926844371346284,0.08390964607982065,41
13,0.233748992284139,0.11413315416584113,0.0014770030975341797,3.6388330532516353e-05,0.12170103874270684,0.6147646488030659,"OrderedDict([('alpha', 0.12170103874270684), ('l1_ratio', 0.6147646488030659)])",-1.9001713703839165,-1.8645391360085883,-2.0192209509344834,-1.9279771524423293,0.06613867806411101,30
14,0.12446220715840657,0.02027807690460959,0.0013453165690104167,2.49906447913668e-05,0.16752823071901002,0.8,"OrderedDict([('alpha', 0.16752823071901002), ('l1_ratio', 0.8)])",-1.9153285421497046,-1.902801443636886,-2.0181848978982027,-1.9454382945615978,0.05169321858843423,37
15,0.21501382191975912,0.08967858203899035,0.0014128684997558594,2.4974464706042437e-05,0.46143186078864484,0.2,"OrderedDict([('alpha', 0.46143186078864484), ('l1_ratio', 0.2)])",-1.918060757374412,-1.8929499295423784,-2.002827137457544,-1.9379459414581115,0.047009329672169614,35
16,0.21261000633239746,0.11195861244037568,0.0013465086619059246,1.0959189208945084e-05,0.2814577672547631,0.3475786458043484,"OrderedDict([('alpha', 0.2814577672547631), ('l1_ratio', 0.3475786458043484)])",-1.9112968320068675,-1.8821949183689461,-2.0051071466072488,-1.9328662989943541,0.052445434451560254,34
17,0.17464629809061685,0.06766174961860746,0.0013833045959472656,6.831957775858427e-05,0.15396676537109388,0.6587249526815684,"OrderedDict([('alpha', 0.15396676537109388), ('l1_ratio', 0.6587249526815684)])",-1.9065572403692812,-1.8696829644682715,-2.0074085283671104,-1.927882911068221,0.058213233952902274,29
