,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1551251411437988,0.374943826157544,0.0010782877604166667,6.457383812513948e-06,0.028627662220529274,0.5941805990944815,"OrderedDict([('alpha', 0.028627662220529274), ('l1_ratio', 0.5941805990944815)])",-2.401728844329305,-2.14297159100683,-2.4843203645157983,-2.3430069332839776,0.14540963613559857,42
1,0.020937363306681316,0.0012423499210093077,0.0010704199473063152,4.8032255051873065e-05,0.6095603609215496,0.7415084323912766,"OrderedDict([('alpha', 0.6095603609215496), ('l1_ratio', 0.7415084323912766)])",-2.1364203196472387,-2.406159294470681,-2.300565474937344,-2.281048363018421,0.11098188103752857,41
2,4.8137515385945635,0.08401360090380994,0.0014875729878743489,0.00034617985427474335,0.002780257745999501,0.32947636333299213,"OrderedDict([('alpha', 0.002780257745999501), ('l1_ratio', 0.32947636333299213)])",-3.0986272374737633,-2.999788149108825,-3.5506814737072045,-3.2163656200965978,0.2398160528804589,47
3,7.0693278312683105,0.19555874404186313,0.001466989517211914,0.00029582567630245706,0.00015415462211322873,0.20100770485435143,"OrderedDict([('alpha', 0.00015415462211322873), ('l1_ratio', 0.20100770485435143)])",-5.553386429051488,-5.096584640743435,-6.4699357044957395,-5.706635591430221,0.5710442279454566,50
4,4.384076674779256,0.7605321259216766,0.0011490980784098308,0.00021526670196091283,0.031075592902806166,0.24183824113805658,"OrderedDict([('alpha', 0.031075592902806166), ('l1_ratio', 0.24183824113805658)])",-2.4034732749802337,-2.1855887942239103,-2.620523199890317,-2.4031950896981535,0.17756133653545564,44
5,0.43111451466878253,0.026515908792087043,0.0010612010955810547,2.7740695819276396e-05,0.10355074435402241,0.38657729706157273,"OrderedDict([('alpha', 0.10355074435402241), ('l1_ratio', 0.38657729706157273)])",-2.202449126108495,-2.10303846105928,-2.197197868599116,-2.1675618185889634,0.045675242575783453,39
6,0.011730273564656576,0.0010563139624037968,0.0010530153910319011,2.257001231920013e-05,2.2648325349927507,0.7580869736961042,"OrderedDict([('alpha', 2.2648325349927507), ('l1_ratio', 0.7580869736961042)])",-2.6608273649274867,-2.99665870517637,-2.8173218063607846,-2.824935958821547,0.1372082450428595,46
7,6.344195922215779,0.3223001985793393,0.0012081464131673176,0.00014289759412526378,0.00019676287394836687,0.7033352846792198,"OrderedDict([('alpha', 0.00019676287394836687), ('l1_ratio', 0.7033352846792198)])",-5.664637335121882,-4.941620651494289,-6.153821282203219,-5.586693089606463,0.49793846429018895,49
8,6.963113943735759,0.22901443182663153,0.0011758804321289062,0.00022797803452858295,0.00020010875506615815,0.20921676629859515,"OrderedDict([('alpha', 0.00020010875506615815), ('l1_ratio', 0.20921676629859515)])",-5.356420671241848,-4.850465381438707,-6.204939363826363,-5.470608472168973,0.5588256034767308,48
9,4.3618050416310625,0.3318554534053692,0.0017490386962890625,0.0001031938481604336,0.008024174763147547,0.6068029397992885,"OrderedDict([('alpha', 0.008024174763147547), ('l1_ratio', 0.6068029397992885)])",-2.5828335916421863,-2.4110635913033756,-2.895239161465924,-2.6297121148038283,0.2004240382055334,45
10,0.039700826009114586,0.012990059112649981,0.0011595884958902996,8.689113425316244e-06,0.16825346130020155,0.8,"OrderedDict([('alpha', 0.16825346130020155), ('l1_ratio', 0.8)])",-2.0879380024992193,-2.132344797719329,-2.15936706253652,-2.1265499542516895,0.029447272794651227,31
11,0.036173502604166664,0.008972951969426622,0.0010453859965006511,1.6565468979726024e-05,0.19396267692615393,0.8,"OrderedDict([('alpha', 0.19396267692615393), ('l1_ratio', 0.8)])",-2.0908429866070435,-2.1533378507027825,-2.163660237084637,-2.1359470247981545,0.03217057258855222,36
12,0.2339815298716227,0.08922571446213139,0.0010343392690022786,1.207150621162893e-05,0.3050900496602167,0.2,"OrderedDict([('alpha', 0.3050900496602167), ('l1_ratio', 0.2)])",-2.1196127445698574,-2.095758066875058,-2.1414055667575487,-2.118925459400821,0.018641849551625872,23
13,0.3267081578572591,0.09617754265750458,0.0010569095611572266,1.005323822131539e-05,0.22056834730175598,0.2,"OrderedDict([('alpha', 0.22056834730175598), ('l1_ratio', 0.2)])",-2.157673080845935,-2.0958063941669307,-2.1677275267675746,-2.1404023339268132,0.03180011900395036,38
14,0.06955385208129883,0.03952791449970226,0.0010298887888590496,1.0716171796387465e-05,0.10976947573762005,0.8,"OrderedDict([('alpha', 0.10976947573762005), ('l1_ratio', 0.8)])",-2.107676092030511,-2.098190742998225,-2.174335564591452,-2.1267341332067295,0.033881314063181574,32
15,0.09988109270731609,0.04014233967430254,0.0010596911112467449,4.010033865465439e-06,0.46266216293140416,0.2,"OrderedDict([('alpha', 0.46266216293140416), ('l1_ratio', 0.2)])",-2.0831192366759415,-2.116198743472781,-2.1524724305693494,-2.117263470239357,0.02832333087897395,21
16,0.1451724370320638,0.050011303967876,0.0010924339294433594,6.824465466039297e-05,0.38441402115331014,0.2,"OrderedDict([('alpha', 0.38441402115331014), ('l1_ratio', 0.2)])",-2.0972085338250346,-2.103120939802716,-2.1411489755961632,-2.1138261497413047,0.01947034917735901,12
17,0.0624539852142334,0.024838403819495956,0.001026153564453125,2.2889011421067983e-05,0.2921709351336653,0.4151206718103885,"OrderedDict([('alpha', 0.2921709351336653), ('l1_ratio', 0.4151206718103885)])",-2.0804252024419725,-2.1301266212580816,-2.163763685734535,-2.1247718364781965,0.034232839880299556,30
