,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,91.20601558685303,1.3510287425304548,0.6733148892720541,0.01156843844784272,2,2,1500,94,0.08161601331059827,1,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 94), ('learning_rate', 0.08161601331059827), ('random_strength', 1)])",-17.584189824961214,-18.58701573584698,-18.295302622284268,-18.155502727697485,0.42116739330961367,5
1,91.53371993700664,1.4350369983342983,0.6599415143330892,0.012288475808340155,2,2,1500,150,0.02351811975938117,1,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 150), ('learning_rate', 0.02351811975938117), ('random_strength', 1)])",-17.672110181021996,-18.72656958106903,-18.408727068951865,-18.26913561034763,0.4416525693901115,11
2,90.08774781227112,1.686083842538566,0.6529021263122559,0.008881540005543786,0,2,1500,96,0.05283685328166256,1,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 96), ('learning_rate', 0.05283685328166256), ('random_strength', 1)])",-18.3615866814313,-19.317337205745893,-18.693131183405573,-18.790685023527587,0.3962342152261448,30
3,90.98365600903828,1.359685673298527,0.6552879015604655,0.011223317217959718,3,2,1500,373,0.08936633269989346,0,"OrderedDict([('bagging_temperature', 3), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 373), ('learning_rate', 0.08936633269989346), ('random_strength', 0)])",-17.831382110913502,-18.885120522062962,-18.39507374232339,-18.370525458433285,0.4305369697361727,16
4,90.86108271280925,1.3443618577004526,0.6676440238952637,0.017826359696387475,5,2,1500,343,0.035119133587113625,0,"OrderedDict([('bagging_temperature', 5), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 343), ('learning_rate', 0.035119133587113625), ('random_strength', 0)])",-18.079087060077605,-19.767687202933644,-19.117529250930858,-18.988101171314035,0.695416580886753,34
5,90.59412026405334,1.3032507677631373,0.6464400291442871,0.01748004385184753,6,2,1500,356,0.06276161249487051,0,"OrderedDict([('bagging_temperature', 6), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 356), ('learning_rate', 0.06276161249487051), ('random_strength', 0)])",-17.965217606905384,-19.621791375099182,-18.97977158115068,-18.85559352105175,0.6819698455329728,32
6,91.34101104736328,1.4199454239882827,0.6469768683115641,0.021053608972475133,5,2,1500,388,0.0986878929312377,1,"OrderedDict([('bagging_temperature', 5), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 388), ('learning_rate', 0.0986878929312377), ('random_strength', 1)])",-17.730079750045647,-19.374103554858017,-18.69140628891246,-18.598529864605375,0.6743753111047724,23
7,91.5246942838033,1.5214654983766074,0.6377702554066976,0.00746747951391317,8,2,1500,334,0.01027358219750343,1,"OrderedDict([('bagging_temperature', 8), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 334), ('learning_rate', 0.01027358219750343), ('random_strength', 1)])",-20.94642461032572,-25.306097612994197,-23.53609703206754,-23.262873085129154,1.7902840866623253,38
8,90.7429666519165,1.3482744944546794,0.6526099046071371,0.00793130766369532,5,2,1500,327,0.06902788992343095,0,"OrderedDict([('bagging_temperature', 5), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 327), ('learning_rate', 0.06902788992343095), ('random_strength', 0)])",-17.89010181382907,-19.42467767910627,-18.672030536539953,-18.662270009825097,0.6265259890774051,28
9,90.62463331222534,1.1445529720876653,0.6561969121297201,0.011799989198294853,1,2,1500,159,0.05806370819007436,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 159), ('learning_rate', 0.05806370819007436), ('random_strength', 0)])",-17.71010023952868,-18.766172595531533,-18.18427289360645,-18.220181909555553,0.4318867894469409,8
10,90.90998935699463,1.2676644635627488,0.6325925985972086,0.005515910268741585,1,2,1500,500,0.1,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.1), ('random_strength', 0)])",-17.970006461557183,-18.957624176842458,-18.052533188956012,-18.326721275785218,0.44738612562723457,13
11,89.33503739039104,1.1775226644412748,0.6400864919026693,0.01075855365489685,2,2,1500,0,0.1,0,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.1), ('random_strength', 0)])",-18.418211729656086,-18.726961818168334,-18.263522021612253,-18.469565189812226,0.19265166261154953,19
12,92.04088028271993,1.2234902010487627,0.648136297861735,0.0024458111288853538,1,2,1500,500,0.0001,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.0001), ('random_strength', 1)])",-25.714450852413737,-29.167511538936306,-27.403405893413282,-27.428456094921106,1.4098174020415117,40
13,90.6014171441396,1.169655615547701,0.656552235285441,0.017756754581190186,10,2,1500,0,0.025718594993863714,0,"OrderedDict([('bagging_temperature', 10), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.025718594993863714), ('random_strength', 0)])",-18.276212380817658,-19.735523034195623,-19.009967374360073,-19.00723426312445,0.5957642140916577,35
14,90.54137635231018,1.482794273354879,0.6366392771402994,0.004519555596302822,0,2,1500,0,0.0001,0,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.0001), ('random_strength', 0)])",-24.853373422668206,-28.241463033785347,-26.464351620278933,-26.519729358910826,1.3837359631789012,39
15,89.24879852930705,1.1986358402661428,0.6357147693634033,0.008321677527357645,0,2,1500,0,0.029382257649790678,0,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.029382257649790678), ('random_strength', 0)])",-18.386802130377983,-19.0210643047591,-17.79091346830238,-18.399593301146485,0.5022884169120455,18
16,90.92882696787517,1.4343471478277134,0.6448012987772623,0.00334525486037652,0,2,1500,500,0.08192808996341014,1,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.08192808996341014), ('random_strength', 1)])",-18.74360590812076,-18.966119657300457,-18.276925712409334,-18.66221709261018,0.2871877178041197,27
