,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,90.89892816543579,0.10787776046075757,0.9862793286641439,0.010837129071992399,3,2,1500,117,0.014216420245539405,1,"OrderedDict([('bagging_temperature', 3), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 117), ('learning_rate', 0.014216420245539405), ('random_strength', 1)])",-17.57240886237777,-17.846776452050136,-18.214285304655853,-17.877823539694585,0.26296296700776933,34
1,90.97862307230632,0.18007089546767555,0.9780424435933431,0.020597050343514542,1,2,1500,143,0.051273241830255493,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 143), ('learning_rate', 0.051273241830255493), ('random_strength', 1)])",-16.761461412521882,-16.947462319370228,-17.6786486378402,-17.12919078991077,0.39587626798073555,15
2,90.9676280816396,0.21599359500544035,0.9763398170471191,0.009054743575912485,9,2,1500,148,0.08729924856680409,1,"OrderedDict([('bagging_temperature', 9), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 148), ('learning_rate', 0.08729924856680409), ('random_strength', 1)])",-17.49769016284839,-18.08466216761338,-18.282225177712036,-17.95485916939127,0.3331770411731703,36
3,90.92811584472656,0.2850072269567412,0.9834162394205729,0.014193284711118997,10,2,1500,290,0.05858953328728906,1,"OrderedDict([('bagging_temperature', 10), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 290), ('learning_rate', 0.05858953328728906), ('random_strength', 1)])",-18.28093940379845,-20.130342531826447,-19.510773938684554,-19.30735195810315,0.768595411178808,38
4,90.2705024878184,0.1236077614422699,0.9619106451670328,0.007171483918505484,8,2,1500,377,0.09098569580002383,0,"OrderedDict([('bagging_temperature', 8), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 377), ('learning_rate', 0.09098569580002383), ('random_strength', 0)])",-17.685055789958746,-18.374838048631,-18.84819613491021,-18.30269665783332,0.47758220982578553,37
5,90.11711144447327,0.13390438197668877,0.9709744453430176,0.0010796130497519754,4,2,1500,40,0.0322194581751101,0,"OrderedDict([('bagging_temperature', 4), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 40), ('learning_rate', 0.0322194581751101), ('random_strength', 0)])",-17.359813553410955,-17.469962351634024,-18.04691188580077,-17.625562596948583,0.30131335499739553,29
6,90.8018593788147,0.08462672795274648,0.9547817707061768,0.009193109292141798,8,2,1500,52,0.053509990905820516,1,"OrderedDict([('bagging_temperature', 8), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 52), ('learning_rate', 0.053509990905820516), ('random_strength', 1)])",-17.68984394014466,-17.845099368086657,-18.10461760714755,-17.879853638459622,0.17110463307895166,35
7,90.60451515515645,0.19349567980758361,0.9487836360931396,0.002433359875292589,3,2,1500,399,0.05970873698758346,0,"OrderedDict([('bagging_temperature', 3), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 399), ('learning_rate', 0.05970873698758346), ('random_strength', 0)])",-17.38843461121763,-17.499769576826992,-18.26565475340083,-17.71795298048182,0.3899416987925097,30
8,91.2661743958791,0.2592104137930602,0.940934419631958,0.012490142331922166,9,2,1500,314,0.011934351073409337,1,"OrderedDict([('bagging_temperature', 9), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 314), ('learning_rate', 0.011934351073409337), ('random_strength', 1)])",-20.0742013336553,-23.91380046449224,-22.873206322967185,-22.287069373704906,1.6213775550127767,39
9,89.9622102578481,0.11144993244704503,0.9448397159576416,0.00988158912689151,1,2,1500,32,0.05158013926056435,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 32), ('learning_rate', 0.05158013926056435), ('random_strength', 1)])",-16.89885980773127,-16.964155878659724,-17.55058781787778,-17.13786783475626,0.2930520233343622,16
10,91.42599423726399,0.06186163582297095,0.9468177159627279,0.013928265095400554,1,2,1500,500,0.04886813763546358,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.04886813763546358), ('random_strength', 1)])",-17.00189914581185,-17.24176149889716,-18.285296693858,-17.509652446189005,0.5571364203456869,27
11,91.12203820546468,0.05326793158634756,0.9482205708821615,0.009776875365738152,1,2,1500,139,0.04500883444202542,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 139), ('learning_rate', 0.04500883444202542), ('random_strength', 1)])",-16.66087078611775,-16.861957491901137,-17.822761872465463,-17.11519671682812,0.5070143343895909,14
12,90.43992304801941,0.37258342478628076,0.9366633097330729,0.012577329518875387,0,2,1500,147,0.04006058974146495,1,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 147), ('learning_rate', 0.04006058974146495), ('random_strength', 1)])",-17.057530379819138,-17.440539222920833,-18.070879983799895,-17.52298319551329,0.4177855202809278,28
13,90.90700515111287,0.07467009040252012,0.9437801043192545,0.004807763374997538,1,2,1500,120,0.04600167060797506,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 120), ('learning_rate', 0.04600167060797506), ('random_strength', 1)])",-16.8088035016535,-16.935070870732506,-17.696852283625415,-17.14690888533714,0.39227045781720127,18
14,90.40305344263713,0.5182135059328911,0.9162752628326416,0.028247263995699594,1,2,1500,89,0.04794975242965063,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 89), ('learning_rate', 0.04794975242965063), ('random_strength', 1)])",-16.75808904800465,-17.031523592594176,-17.54476937428434,-17.11146067162772,0.32609705752755197,13
15,89.98248624801636,0.10368489019035501,0.9171961148579916,0.002634433283956231,5,2,1500,0,0.06408471269999343,1,"OrderedDict([('bagging_temperature', 5), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.06408471269999343), ('random_strength', 1)])",-17.06694250078951,-17.2367795373073,-17.80417678718365,-17.369299608426818,0.31522454980104964,24
16,89.47205074628194,1.0620008047758815,0.9242265224456787,0.009679652592368528,0,2,1500,0,0.1,1,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.1), ('random_strength', 1)])",-17.362525342545435,-17.14708107016101,-17.50880637314608,-17.33947092861751,0.14857080961857871,23
17,90.22716228167216,0.1091694969057377,0.9264743328094482,0.010855691784259396,3,2,1500,0,0.1,1,"OrderedDict([('bagging_temperature', 3), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.1), ('random_strength', 1)])",-16.549346769246842,-17.344282634602468,-17.887631118025226,-17.260420173958178,0.5495609967815414,22
18,90.94164729118347,0.12562357818738284,0.9246535301208496,0.011763272778061726,1,2,1500,84,0.047407360963312065,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 84), ('learning_rate', 0.047407360963312065), ('random_strength', 1)])",-16.75211324699986,-16.851448189950723,-17.645151769244478,-17.082904402065022,0.39963185904691273,12
19,90.259104569753,0.21016648965806098,0.920086145401001,0.002189006068159398,2,2,1500,39,0.04603363915982195,1,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 39), ('learning_rate', 0.04603363915982195), ('random_strength', 1)])",-16.87951773445382,-17.016244772671087,-17.609114714387697,-17.168292407170867,0.31666680770161026,20
20,90.11399134000142,0.1589364439295174,0.9035457770029703,0.014373197520690707,7,2,1500,0,0.07702981451595699,0,"OrderedDict([('bagging_temperature', 7), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.07702981451595699), ('random_strength', 0)])",-17.377805022095007,-17.668432677722574,-18.23745242019713,-17.761230040004904,0.3570312078804464,32
21,91.39412387212117,0.08068914445312542,0.890266497929891,0.009814970682239264,1,2,1500,500,0.1,1,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.1), ('random_strength', 1)])",-16.638978229417074,-17.025768103942784,-17.976182836005908,-17.213643056455254,0.5618432689560153,21
22,88.15918509165446,0.16424060959682213,0.9033768971761068,0.009257297120926876,1,2,1500,0,0.04465446355836648,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.04465446355836648), ('random_strength', 0)])",-16.78729944700749,-16.807449085865404,-16.80174633502222,-16.798831622631706,0.008480316337088558,4
23,87.97853628794353,0.3961694355386676,0.8797978560129801,0.008299601423173096,1,2,1500,0,0.04269198549505873,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.04269198549505873), ('random_strength', 0)])",-16.753590723452998,-16.69917342212932,-16.882841920365,-16.77853535531577,0.07702902182560563,2
24,88.49874885876973,0.4149599475783162,0.8809575239817301,0.00036480589454297133,1,2,1500,0,0.03996291596530173,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.03996291596530173), ('random_strength', 0)])",-16.868356599285462,-16.693783515582275,-16.85857881339678,-16.806906309421507,0.08008943392115246,5
25,88.51716550191243,0.2984503198177639,0.8666417598724365,0.01609805992213067,1,2,1500,0,0.04229350506625237,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.04229350506625237), ('random_strength', 0)])",-16.60920640660075,-16.853119718511945,-16.783614900924015,-16.748647008678905,0.10260114050022702,1
26,88.06019115447998,0.19225379989538693,0.8564483324686686,0.0016416437298049126,1,2,1500,0,0.1,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.1), ('random_strength', 0)])",-16.492387352022956,-17.30642824435249,-17.180891675104448,-16.993235757159965,0.35784233143556005,10
27,89.37622753779094,0.11398322416081376,0.8578498363494873,0.00894149202200385,0,2,1500,500,0.1,0,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 500), ('learning_rate', 0.1), ('random_strength', 0)])",-17.25983226612897,-17.4847324361948,-18.45553631161598,-17.733367004646585,0.518839347370907,31
28,88.57823006312053,0.19429782572876017,0.854302724202474,0.003904471745717583,1,2,1500,0,0.036684849048672925,0,"OrderedDict([('bagging_temperature', 1), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.036684849048672925), ('random_strength', 0)])",-16.873168762995956,-16.827267006536577,-16.821625389118253,-16.840687052883595,0.023083227397705283,6
29,89.88394125302632,0.14212634370330476,0.8453454971313477,0.016126313141511143,0,2,1500,0,0.0001,0,"OrderedDict([('bagging_temperature', 0), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.0001), ('random_strength', 0)])",-24.488101901285557,-27.73735870007799,-26.33096379048422,-26.18547479728259,1.3304868085233144,40
30,88.35637704531352,0.29701349152665796,0.8460472424825033,0.011422520746120336,2,2,1500,0,0.038263730932052244,0,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.038263730932052244), ('random_strength', 0)])",-16.895196476090344,-16.88267218888246,-17.39257382569104,-17.056814163554616,0.23747298440172346,11
31,89.83065112431844,0.062243127937638795,0.8432826201121012,0.007635012806422722,2,2,1500,0,0.09131007616959275,1,"OrderedDict([('bagging_temperature', 2), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.09131007616959275), ('random_strength', 1)])",-16.737725176469258,-17.031989665410453,-17.667215685260913,-17.145643509046874,0.3878797482153816,17
32,90.83287874857585,0.2205354922535751,0.8455064296722412,0.010331562367677745,10,2,1500,0,0.1,1,"OrderedDict([('bagging_temperature', 10), ('depth', 2), ('iterations', 1500), ('l2_leaf_reg', 0), ('learning_rate', 0.1), ('random_strength', 1)])",-17.091324221318647,-17.903516742411664,-18.293089216112175,-17.76264339328083,0.500628772011941,33
