,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_max_iter,param_penalty,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,37.88705976804098,0.8115761727163866,0.012098868687947592,0.002939352457612681,1,True,500,l2,sag,0.005,"OrderedDict([('C', 1), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.682065217391305,-26.678474114441418,-24.8551912568306,-25.40524352955444,0.9030800068291139,41
16,55.97113060951233,2.4005893581826654,0.00873239835103353,0.0017332642660355152,465,True,500,l2,sag,0.005,"OrderedDict([('C', 465), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.70923913043478,-25.400544959128066,-24.065573770491802,-24.725119286684883,0.5451153719743649,16
17,56.030956427256264,2.5052183502226875,0.007417837778727214,0.0007735079267844146,468,True,500,l2,sag,0.005,"OrderedDict([('C', 468), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.116847826086957,-25.30790190735695,-24.043715846994534,-24.822821860146146,0.5564051583089619,34
18,55.555373191833496,2.8844894635024696,0.006558895111083984,0.0016349933791725496,381,True,500,l2,sag,0.005,"OrderedDict([('C', 381), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.66576086956522,-25.400544959128066,-24.07103825136612,-24.71244802668647,0.54377188199713,13
19,56.192566553751625,2.547547355303209,0.006665865580240886,0.0007094553447153378,326,True,500,l2,sag,0.005,"OrderedDict([('C', 326), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.869565217391305,-25.302452316076295,-24.15846994535519,-24.776829159607598,0.4716099365931675,29
20,56.356403271357216,2.2123337937804424,0.006516615549723308,4.3162031300697675e-05,774,True,500,l2,sag,0.005,"OrderedDict([('C', 774), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.76358695652174,-25.20708446866485,-24.229508196721312,-24.73339320730263,0.3996645165933429,19
21,99.24136877059937,1.6097589734290392,0.01120154062906901,0.0064252340278012025,733,True,500,l2,saga,0.005,"OrderedDict([('C', 733), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'saga'), ('tol', 0.005)])",-24.23641304347826,-25.869209809264305,-24.07650273224044,-24.727375194994337,0.8100339670527538,17
22,55.791560331980385,2.8666777792387297,0.01303561528523763,0.004301975381163739,760,True,500,l2,sag,0.005,"OrderedDict([('C', 760), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.660326086956523,-25.329700272479563,-24.136612021857925,-24.708879460431337,0.48828472977672155,9
23,56.00113717714945,2.7265982638426736,0.00791780153910319,0.00016260244202036424,765,True,500,l2,sag,0.005,"OrderedDict([('C', 765), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.03804347826087,-25.26975476839237,-24.188524590163933,-24.83210761227239,0.4648095382363932,35
24,55.738930543263756,2.766072770209445,0.007525444030761719,0.001479465812721875,762,True,500,l2,sag,0.005,"OrderedDict([('C', 762), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-24.967391304347824,-25.39782016348774,-24.15846994535519,-24.841227137730254,0.5137673199027163,37
