,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_max_iter,param_penalty,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,88.87146647771199,4.827616351039464,0.009984970092773438,0.0014768892461900366,1000,False,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.22554347826087,-24.60490463215259,-25.352459016393443,-25.060969042268965,0.32662205282351464,7
16,88.65405758221944,5.526628972314879,0.00976236661275228,0.0007452731479017644,1000,False,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.557065217391305,-24.673024523160763,-25.275956284153004,-25.168682008235024,0.3687933612645433,24
17,88.99383799235027,5.475859980338324,0.00809462865193685,0.0002077135659014009,1000,False,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.241847826086957,-24.55858310626703,-25.34426229508197,-25.048231075811987,0.34874874568424924,4
18,88.97369448343913,6.059877740453025,0.011226733525594076,0.003953452355930744,1000,False,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.32608695652174,-24.83651226158038,-25.3224043715847,-25.16166786322894,0.22992464609161506,23
19,89.43734431266785,4.7632564562168325,0.011085430781046549,0.0016481901300749494,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.429347826086957,-24.662125340599456,-25.256830601092897,-25.116101255926438,0.32864484072489797,16
20,89.4133578936259,4.861642525756388,0.010601202646891275,0.0030152401861167455,1000,False,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.380434782608695,-24.940054495912808,-25.26775956284153,-25.196082947121013,0.18679195585543515,29
21,88.55554962158203,5.775579313165932,0.00993951161702474,0.0009663870460064351,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.304347826086957,-24.585831062670298,-25.41256830601093,-25.100915731589396,0.36688970203170074,10
22,88.96551807721455,5.4720567009655205,0.01745128631591797,0.006786821432874345,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.442934782608695,-24.585831062670298,-25.273224043715846,-25.100663296331614,0.37057577303111566,9
23,88.94514266649882,5.206686707321912,0.011218627293904623,0.003220246804307003,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.220108695652176,-24.77656675749319,-25.3551912568306,-25.11728890332532,0.24715785789513908,17
24,89.07314904530843,5.501778272820293,0.010610024134318033,0.0034798825571458318,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.222826086956523,-24.91825613079019,-25.218579234972676,-25.119887150906465,0.14258520293211763,18
